ID,x0,x1,u0,u1
1151,70,7.5,0,1
1152,70,10,0,1
1153,70,12.5,0,1
1154,70,15,0,1
1155,70,17.5,0,1
1156,70,20,0,1
1157,70,22.5,0,1
1158,70,25,0,1
1159,70,27.5,0,1
1160,70,30,0,1
1161,70,32.5,0,1
1162,70,35,0,1
1163,70,37.5,0,1
1164,70,40,0,1
1165,70,42.5,0,1
1166,70,45,0,1
1167,70,47.5,0,1
1168,70,50,0,1
1169,70,52.5,0,1
1170,70,55,0,1
1171,70,57.5,0,1
1172,70,60,0,1
1173,70,62.5,0,1
1174,70,65,0,1
1175,70,67.5,0,1
1176,70,70,0,1
1177,70,72.5,0,1
1178,70,75,0,1
1179,70,77.5,0,1
1180,70,80,0,1
1181,70,82.5,0,1
1182,70,85,0,1
1183,70,87.5,0,1
1184,70,90,0,1
1185,70,92.5,0,1
1186,70,95,0,1
1187,70,97.5,0,1
1188,70,100,0,1
1189,72.5,0,0,1
1190,72.5,2.5,0,1
1191,72.5,5,0,1
1192,72.5,7.5,0,1
1193,72.5,10,0,1
1194,72.5,12.5,0,1
1195,72.5,15,0,1
1196,72.5,17.5,0,1
1197,72.5,20,0,1
1198,72.5,22.5,0,1
1199,72.5,25,0,1
1200,72.5,27.5,0,1
1201,72.5,30,0,1
1202,72.5,32.5,0,1
1203,72.5,35,0,1
1204,72.5,37.5,0,1
1205,72.5,40,0,1
1206,72.5,42.5,0,1
1207,72.5,45,0,1
1208,72.5,47.5,0,1
1209,72.5,50,0,1
1210,72.5,52.5,0,1
1211,72.5,55,0,1
1212,72.5,57.5,0,1
1213,72.5,60,0,1
1214,72.5,62.5,0,1
1215,72.5,65,0,1
1216,72.5,67.5,0,1
1217,72.5,70,0,1
1218,72.5,72.5,0,1
1219,72.5,75,0,1
1220,72.5,77.5,0,1
1221,72.5,80,0,1
1222,72.5,82.5,0,1
1223,72.5,85,0,1
1224,72.5,87.5,0,1
1225,72.5,90,0,1
1226,72.5,92.5,0,1
1227,72.5,95,0,1
1228,72.5,97.5,0,1
1229,72.5,100,0,1
1230,75,0,0,1
1231,75,2.5,0,1
1232,75,5,0,1
1233,75,7.5,0,1
1234,75,10,0,1
1235,75,12.5,0,1
1236,75,15,0,1
1237,75,17.5,0,1
1238,75,20,0,1
1239,75,22.5,0,1
1240,75,25,0,1
1241,75,27.5,0,1
1242,75,30,0,1
1243,75,32.5,0,1
1244,75,35,0,1
1245,75,37.5,0,1
1246,75,40,0,1
1247,75,42.5,0,1
1248,75,45,0,1
1249,75,47.5,0,1
1250,75,50,0,1
1251,75,52.5,0,1
1252,75,55,0,1
1253,75,57.5,0,1
1254,75,60,0,1
1255,75,62.5,0,1
1256,75,65,0,1
1257,75,67.5,0,1
1258,75,70,0,1
1259,75,72.5,0,1
1260,75,75,0,1
1261,75,77.5,0,1
1262,75,80,0,1
1263,75,82.5,0,1
1264,75,85,0,1
1265,75,87.5,0,1
1266,75,90,0,1
1267,75,92.5,0,1
1268,75,95,0,1
1269,75,97.5,0,1
1270,75,100,0,1
1271,77.5,0,0,1
1272,77.5,2.5,0,1
1273,77.5,5,0,1
1274,77.5,7.5,0,1
1275,77.5,10,0,1
1276,77.5,12.5,0,1
1277,77.5,15,0,1
1278,77.5,17.5,0,1
1279,77.5,20,0,1
1280,77.5,22.5,0,1
1281,77.5,25,0,1
1282,77.5,27.5,0,1
1283,77.5,30,0,1
1284,77.5,32.5,0,1
1285,77.5,35,0,1
1286,77.5,37.5,0,1
1287,77.5,40,0,1
1288,77.5,42.5,0,1
1289,77.5,45,0,1
1290,77.5,47.5,0,1
1291,77.5,50,0,1
1292,77.5,52.5,0,1
1293,77.5,55,0,1
1294,77.5,57.5,0,1
1295,77.5,60,0,1
1296,77.5,62.5,0,1
1297,77.5,65,0,1
1298,77.5,67.5,0,1
1299,77.5,70,0,1
1300,77.5,72.5,0,1
1301,77.5,75,0,1
1302,77.5,77.5,0,1
1303,77.5,80,0,1
1304,77.5,82.5,0,1
1305,77.5,85,0,1
1306,77.5,87.5,0,1
1307,77.5,90,0,1
1308,77.5,92.5,0,1
1309,77.5,95,0,1
1310,77.5,97.5,0,1
1311,77.5,100,0,1
1312,80,0,0,1
1313,80,2.5,0,1
1314,80,5,0,1
1315,80,7.5,0,1
1316,80,10,0,1
1317,80,12.5,0,1
1318,80,15,0,1
1319,80,17.5,0,1
1320,80,20,0,1
1321,80,22.5,0,1
1322,80,25,0,1
1323,80,27.5,0,1
1324,80,30,0,1
1325,80,32.5,0,1
1326,80,35,0,1
1327,80,37.5,0,1
1328,80,40,0,1
1329,80,42.5,0,1
1330,80,45,0,1
1331,80,47.5,0,1
1332,80,50,0,1
1333,80,52.5,0,1
1334,80,55,0,1
1335,80,57.5,0,1
1336,80,60,0,1
1337,80,62.5,0,1
1338,80,65,0,1
1339,80,67.5,0,1
1340,80,70,0,1
1341,80,72.5,0,1
1342,80,75,0,1
1343,80,77.5,0,1
1344,80,80,0,1
1345,80,82.5,0,1
1346,80,85,0,1
1347,80,87.5,0,1
1348,80,90,0,1
1349,80,92.5,0,1
1350,80,95,0,1
1351,80,97.5,0,1
1352,80,100,0,1
1353,82.5,0,0,1
1354,82.5,2.5,0,1
1355,82.5,5,0,1
1356,82.5,7.5,0,1
1357,82.5,10,0,1
1358,82.5,12.5,0,1
1359,82.5,15,0,1
1360,82.5,17.5,0,1
1361,82.5,20,0,1
1362,82.5,22.5,0,1
1363,82.5,25,0,1
1364,82.5,27.5,0,1
1365,82.5,30,0,1
1366,82.5,32.5,0,1
1367,82.5,35,0,1
1368,82.5,37.5,0,1
1369,82.5,40,0,1
1370,82.5,42.5,0,1
1371,82.5,45,0,1
1372,82.5,47.5,0,1
1373,82.5,50,0,1
1374,82.5,52.5,0,1
1375,82.5,55,0,1
1376,82.5,57.5,0,1
1377,82.5,60,0,1
1378,82.5,62.5,0,1
1379,82.5,65,0,1
1380,82.5,67.5,0,1
1381,82.5,70,0,1
1382,82.5,72.5,0,1
1383,82.5,75,0,1
1384,82.5,77.5,0,1
1385,82.5,80,0,1
1386,82.5,82.5,0,1
1387,82.5,85,0,1
1388,82.5,87.5,0,1
1389,82.5,90,0,1
1390,82.5,92.5,0,1
1391,82.5,95,0,1
1392,82.5,97.5,0,1
1393,82.5,100,0,1
1394,85,0,0,1
1395,85,2.5,0,1
1396,85,5,0,1
1397,85,7.5,0,1
1398,85,10,0,1
1399,85,12.5,0,1
1400,85,15,0,1
1401,85,17.5,0,1
1402,85,20,0,1
1403,85,22.5,0,1
1404,85,25,0,1
1405,85,27.5,0,1
1406,85,30,0,1
1407,85,32.5,0,1
1408,85,35,0,1
1409,85,37.5,0,1
1410,85,40,0,1
1411,85,42.5,0,1
1412,85,45,0,1
1413,85,47.5,0,1
1414,85,50,0,1
1415,85,52.5,0,1
1416,85,55,0,1
1417,85,57.5,0,1
1418,85,60,0,1
1419,85,62.5,0,1
1420,85,65,0,1
1421,85,67.5,0,1
1422,85,70,0,1
1423,85,72.5,0,1
1424,85,75,0,1
1425,85,77.5,0,1
1426,85,80,0,1
1427,85,82.5,0,1
1428,85,85,0,1
1429,85,87.5,0,1
1430,85,90,0,1
1431,85,92.5,0,1
1432,85,95,0,1
1433,85,97.5,0,1
1434,85,100,0,1
1435,87.5,0,0,1
1436,87.5,2.5,0,1
1437,87.5,5,0,1
1438,87.5,7.5,0,1
1439,87.5,10,0,1
1440,87.5,12.5,0,1
1441,87.5,15,0,1
1442,87.5,17.5,0,1
1443,87.5,20,0,1
1444,87.5,22.5,0,1
1445,87.5,25,0,1
1446,87.5,27.5,0,1
1447,87.5,30,0,1
1448,87.5,32.5,0,1
1449,87.5,35,0,1
1450,87.5,37.5,0,1
1451,87.5,40,0,1
1452,87.5,42.5,0,1
1453,87.5,45,0,1
1454,87.5,47.5,0,1
1455,87.5,50,0,1
1456,87.5,52.5,0,1
1457,87.5,55,0,1
1458,87.5,57.5,0,1
1459,87.5,60,0,1
1460,87.5,62.5,0,1
1461,87.5,65,0,1
1462,87.5,67.5,0,1
1463,87.5,70,0,1
1464,87.5,72.5,0,1
1465,87.5,75,0,1
1466,87.5,77.5,0,1
1467,87.5,80,0,1
1468,87.5,82.5,0,1
1469,87.5,85,0,1
1470,87.5,87.5,0,1
1471,87.5,90,0,1
1472,87.5,92.5,0,1
1473,87.5,95,0,1
1474,87.5,97.5,0,1
1475,87.5,100,0,1
1476,90,0,0,1
1477,90,2.5,0,1
1478,90,5,0,1
1479,90,7.5,0,1
1480,90,10,0,1
1481,90,12.5,0,1
1482,90,15,0,1
1483,90,17.5,0,1
1484,90,20,0,1
1485,90,22.5,0,1
1486,90,25,0,1
1487,90,27.5,0,1
1488,90,30,0,1
1489,90,32.5,0,1
1490,90,35,0,1
1491,90,37.5,0,1
1492,90,40,0,1
1493,90,42.5,0,1
1494,90,45,0,1
1495,90,47.5,0,1
1496,90,50,0,1
1497,90,52.5,0,1
1498,90,55,0,1
1499,90,57.5,0,1
1500,90,60,0,1
1501,90,62.5,0,1
1502,90,65,0,1
1503,90,67.5,0,1
1504,90,70,0,1
1505,90,72.5,0,1
1506,90,75,0,1
1507,90,77.5,0,1
1508,90,80,0,1
1509,90,82.5,0,1
1510,90,85,0,1
1511,90,87.5,0,1
1512,90,90,0,1
1513,90,92.5,0,1
1514,90,95,0,1
1515,90,97.5,0,1
1516,90,100,0,1
1517,92.5,0,0,1
1518,92.5,2.5,0,1
1519,92.5,5,0,1
1520,92.5,7.5,0,1
1521,92.5,10,0,1
1522,92.5,12.5,0,1
1523,92.5,15,0,1
1524,92.5,17.5,0,1
1525,92.5,20,0,1
1526,92.5,22.5,0,1
1527,92.5,25,0,1
1528,92.5,27.5,0,1
1529,92.5,30,0,1
1530,92.5,32.5,0,1
1531,92.5,35,0,1
1532,92.5,37.5,0,1
1533,92.5,40,0,1
1534,92.5,42.5,0,1
1535,92.5,45,0,1
1536,92.5,47.5,0,1
1537,92.5,50,0,1
1538,92.5,52.5,0,1
1539,92.5,55,0,1
1540,92.5,57.5,0,1
1541,92.5,60,0,1
1542,92.5,62.5,0,1
1543,92.5,65,0,1
1544,92.5,67.5,0,1
1545,92.5,70,0,1
1546,92.5,72.5,0,1
1547,92.5,75,0,1
1548,92.5,77.5,0,1
1549,92.5,80,0,1
1550,92.5,82.5,0,1
1551,92.5,85,0,1
1552,92.5,87.5,0,1
1553,92.5,90,0,1
1554,92.5,92.5,0,1
1555,92.5,95,0,1
1556,92.5,97.5,0,1
1557,92.5,100,0,1
1558,95,0,0,1
1559,95,2.5,0,1
1560,95,5,0,1
1561,95,7.5,0,1
1562,95,10,0,1
1563,95,12.5,0,1
1564,95,15,0,1
1565,95,17.5,0,1
1566,95,20,0,1
1567,95,22.5,0,1
1568,95,25,0,1
1569,95,27.5,0,1
1570,95,30,0,1
1571,95,32.5,0,1
1572,95,35,0,1
1573,95,37.5,0,1
1574,95,40,0,1
1575,95,42.5,0,1
1576,95,45,0,1
1577,95,47.5,0,1
1578,95,50,0,1
1579,95,52.5,0,1
1580,95,55,0,1
1581,95,57.5,0,1
1582,95,60,0,1
1583,95,62.5,0,1
1584,95,65,0,1
1585,95,67.5,0,1
1586,95,70,0,1
1587,95,72.5,0,1
1588,95,75,0,1
1589,95,77.5,0,1
1590,95,80,0,1
1591,95,82.5,0,1
1592,95,85,0,1
1593,95,87.5,0,1
1594,95,90,0,1
1595,95,92.5,0,1
1596,95,95,0,1
1597,95,97.5,0,1
1598,95,100,0,1
1599,97.5,0,0,1
1600,97.5,2.5,0,1
1601,97.5,5,0,1
1602,97.5,7.5,0,1
1603,97.5,10,0,1
1604,97.5,12.5,0,1
1605,97.5,15,0,1
1606,97.5,17.5,0,1
1607,97.5,20,0,1
1608,97.5,22.5,0,1
1609,97.5,25,0,1
1610,97.5,27.5,0,1
1611,97.5,30,0,1
1612,97.5,32.5,0,1
1613,97.5,35,0,1
1614,97.5,37.5,0,1
1615,97.5,40,0,1
1616,97.5,42.5,0,1
1617,97.5,45,0,1
1618,97.5,47.5,0,1
1619,97.5,50,0,1
1620,97.5,52.5,0,1
1621,97.5,55,0,1
1622,97.5,57.5,0,1
1623,97.5,60,0,1
1624,97.5,62.5,0,1
1625,97.5,65,0,1
1626,97.5,67.5,0,1
1627,97.5,70,0,1
1628,97.5,72.5,0,1
1629,97.5,75,0,1
1630,97.5,77.5,0,1
1631,97.5,80,0,1
1632,97.5,82.5,0,1
1633,97.5,85,0,1
1634,97.5,87.5,0,1
1635,97.5,90,0,1
1636,97.5,92.5,0,1
1637,97.5,95,0,1
1638,97.5,97.5,0,1
1639,97.5,100,0,1
1640,100,0,0,1
1641,100,2.5,0,1
1642,100,5,0,1
1643,100,7.5,0,1
1644,100,10,0,1
1645,100,12.5,0,1
1646,100,15,0,1
1647,100,17.5,0,1
1648,100,20,0,1
1649,100,22.5,0,1
1650,100,25,0,1
1651,100,27.5,0,1
1652,100,30,0,1
1653,100,32.5,0,1
1654,100,35,0,1
1655,100,37.5,0,1
1656,100,40,0,1
1657,100,42.5,0,1
1658,100,45,0,1
1659,100,47.5,0,1
1660,100,50,0,1
1661,100,52.5,0,1
1662,100,55,0,1
1663,100,57.5,0,1
1664,100,60,0,1
1665,100,62.5,0,1
1666,100,65,0,1
1667,100,67.5,0,1
1668,100,70,0,1
1669,100,72.5,0,1
1670,100,75,0,1
1671,100,77.5,0,1
1672,100,80,0,1
1673,100,82.5,0,1
1674,100,85,0,1
1675,100,87.5,0,1
1676,100,90,0,1
1677,100,92.5,0,1
1678,100,95,0,1
1679,100,97.5,0,1
1680,100,100,0,1
1681,102.5,0,0,1
1682,102.5,2.5,0,1
1683,102.5,5,0,1
1684,102.5,7.5,0,1
1685,102.5,10,0,1
1686,102.5,12.5,0,1
1687,102.5,15,0,1
1688,102.5,17.5,0,1
1689,102.5,20,0,1
1690,102.5,22.5,0,1
1691,102.5,25,0,1
1692,102.5,27.5,0,1
1693,102.5,30,0,1
1694,102.5,32.5,0,1
1695,102.5,35,0,1
1696,102.5,37.5,0,1
1697,102.5,40,0,1
1698,102.5,42.5,0,1
1699,102.5,45,0,1
1700,102.5,47.5,0,1
1701,102.5,50,0,1
1702,102.5,52.5,0,1
1703,102.5,55,0,1
1704,102.5,57.5,0,1
1705,102.5,60,0,1
1706,102.5,62.5,0,1
1707,102.5,65,0,1
1708,102.5,67.5,0,1
1709,102.5,70,0,1
1710,102.5,72.5,0,1
1711,102.5,75,0,1
1712,102.5,77.5,0,1
1713,102.5,80,0,1
1714,102.5,82.5,0,1
1715,102.5,85,0,1
1716,102.5,87.5,0,1
1717,102.5,90,0,1
1718,102.5,92.5,0,1
1719,102.5,95,0,1
1720,102.5,97.5,0,1
1721,102.5,100,0,1
1722,105,0,0,1
1723,105,2.5,0,1
1724,105,5,0,1
1725,105,7.5,0,1
1726,105,10,0,1
1727,105,12.5,0,1
1728,105,15,0,1
1729,105,17.5,0,1
1730,105,20,0,1
1731,105,22.5,0,1
1732,105,25,0,1
1733,105,27.5,0,1
1734,105,30,0,1
1735,105,32.5,0,1
1736,105,35,0,1
1737,105,37.5,0,1
1738,105,40,0,1
1739,105,42.5,0,1
1740,105,45,0,1
1741,105,47.5,0,1
1742,105,50,0,1
1743,105,52.5,0,1
1744,105,55,0,1
1745,105,57.5,0,1
1746,105,60,0,1
1747,105,62.5,0,1
1748,105,65,0,1
1749,105,67.5,0,1
1750,105,70,0,1
1751,105,72.5,0,1
1752,105,75,0,1
1753,105,77.5,0,1
1754,105,80,0,1
1755,105,82.5,0,1
1756,105,85,0,1
1757,105,87.5,0,1
1758,105,90,0,1
1759,105,92.5,0,1
1760,105,95,0,1
1761,105,97.5,0,1
1762,105,100,0,1
1763,107.5,0,0,1
1764,107.5,2.5,0,1
1765,107.5,5,0,1
1766,107.5,7.5,0,1
1767,107.5,10,0,1
1768,107.5,12.5,0,1
1769,107.5,15,0,1
1770,107.5,17.5,0,1
1771,107.5,20,0,1
1772,107.5,22.5,0,1
1773,107.5,25,0,1
1774,107.5,27.5,0,1
1775,107.5,30,0,1
1776,107.5,32.5,0,1
1777,107.5,35,0,1
1778,107.5,37.5,0,1
1779,107.5,40,0,1
1780,107.5,42.5,0,1
1781,107.5,45,0,1
1782,107.5,47.5,0,1
1783,107.5,50,0,1
1784,107.5,52.5,0,1
1785,107.5,55,0,1
1786,107.5,57.5,0,1
1787,107.5,60,0,1
1788,107.5,62.5,0,1
1789,107.5,65,0,1
1790,107.5,67.5,0,1
1791,107.5,70,0,1
1792,107.5,72.5,0,1
1793,107.5,75,0,1
1794,107.5,77.5,0,1
1795,107.5,80,0,1
1796,107.5,82.5,0,1
1797,107.5,85,0,1
1798,107.5,87.5,0,1
1799,107.5,90,0,1
1800,107.5,92.5,0,1
1801,107.5,95,0,1
1802,107.5,97.5,0,1
1803,107.5,100,0,1
1804,110,0,0,1
1805,110,2.5,0,1
1806,110,5,0,1
1807,110,7.5,0,1
1808,110,10,0,1
1809,110,12.5,0,1
1810,110,15,0,1
1811,110,17.5,0,1
1812,110,20,0,1
1813,110,22.5,0,1
1814,110,25,0,1
1815,110,27.5,0,1
1816,110,30,0,1
1817,110,32.5,0,1
1818,110,35,0,1
1819,110,37.5,0,1
1820,110,40,0,1
1821,110,42.5,0,1
1822,110,45,0,1
1823,110,47.5,0,1
1824,110,50,0,1
1825,110,52.5,0,1
1826,110,55,0,1
1827,110,57.5,0,1
1828,110,60,0,1
1829,110,62.5,0,1
1830,110,65,0,1
1831,110,67.5,0,1
1832,110,70,0,1
1833,110,72.5,0,1
1834,110,75,0,1
1835,110,77.5,0,1
1836,110,80,0,1
1837,110,82.5,0,1
1838,110,85,0,1
1839,110,87.5,0,1
1840,110,90,0,1
1841,110,92.5,0,1
1842,110,95,0,1
1843,110,97.5,0,1
1844,110,100,0,1
1845,112.5,0,0,1
1846,112.5,2.5,0,1
1847,112.5,5,0,1
1848,112.5,7.5,0,1
1849,112.5,10,0,1
1850,112.5,12.5,0,1
1851,112.5,15,0,1
1852,112.5,17.5,0,1
1853,112.5,20,0,1
1854,112.5,22.5,0,1
1855,112.5,25,0,1
1856,112.5,27.5,0,1
1857,112.5,30,0,1
1858,112.5,32.5,0,1
1859,112.5,35,0,1
1860,112.5,37.5,0,1
1861,112.5,40,0,1
1862,112.5,42.5,0,1
1863,112.5,45,0,1
1864,112.5,47.5,0,1
1865,112.5,50,0,1
1866,112.5,52.5,0,1
1867,112.5,55,0,1
1868,112.5,57.5,0,1
1869,112.5,60,0,1
1870,112.5,62.5,0,1
1871,112.5,65,0,1
1872,112.5,67.5,0,1
1873,112.5,70,0,1
1874,112.5,72.5,0,1
1875,112.5,75,0,1
1876,112.5,77.5,0,1
1877,112.5,80,0,1
1878,112.5,82.5,0,1
1879,112.5,85,0,1
1880,112.5,87.5,0,1
1881,112.5,90,0,1
1882,112.5,92.5,0,1
1883,112.5,95,0,1
1884,112.5,97.5,0,1
1885,112.5,100,0,1
1886,115,0,0,1
1887,115,2.5,0,1
1888,115,5,0,1
1889,115,7.5,0,1
1890,115,10,0,1
1891,115,12.5,0,1
1892,115,15,0,1
1893,115,17.5,0,1
1894,115,20,0,1
1895,115,22.5,0,1
1896,115,25,0,1
1897,115,27.5,0,1
1898,115,30,0,1
1899,115,32.5,0,1
1900,115,35,0,1
1901,115,37.5,0,1
1902,115,40,0,1
1903,115,42.5,0,1
1904,115,45,0,1
1905,115,47.5,0,1
1906,115,50,0,1
1907,115,52.5,0,1
1908,115,55,0,1
1909,115,57.5,0,1
1910,115,60,0,1
1911,115,62.5,0,1
1912,115,65,0,1
1913,115,67.5,0,1
1914,115,70,0,1
1915,115,72.5,0,1
1916,115,75,0,1
1917,115,77.5,0,1
1918,115,80,0,1
1919,115,82.5,0,1
1920,115,85,0,1
1921,115,87.5,0,1
1922,115,90,0,1
1923,115,92.5,0,1
1924,115,95,0,1
1925,115,97.5,0,1
1926,115,100,0,1
1927,117.5,0,0,1
1928,117.5,2.5,0,1
1929,117.5,5,0,1
1930,117.5,7.5,0,1
1931,117.5,10,0,1
1932,117.5,12.5,0,1
1933,117.5,15,0,1
1934,117.5,17.5,0,1
1935,117.5,20,0,1
1936,117.5,22.5,0,1
1937,117.5,25,0,1
1938,117.5,27.5,0,1
1939,117.5,30,0,1
1940,117.5,32.5,0,1
1941,117.5,35,0,1
1942,117.5,37.5,0,1
1943,117.5,40,0,1
1944,117.5,42.5,0,1
1945,117.5,45,0,1
1946,117.5,47.5,0,1
1947,117.5,50,0,1
1948,117.5,52.5,0,1
1949,117.5,55,0,1
1950,117.5,57.5,0,1
1951,117.5,60,0,1
1952,117.5,62.5,0,1
1953,117.5,65,0,1
1954,117.5,67.5,0,1
1955,117.5,70,0,1
1956,117.5,72.5,0,1
1957,117.5,75,0,1
1958,117.5,77.5,0,1
1959,117.5,80,0,1
1960,117.5,82.5,0,1
1961,117.5,85,0,1
1962,117.5,87.5,0,1
1963,117.5,90,0,1
1964,117.5,92.5,0,1
1965,117.5,95,0,1
1966,117.5,97.5,0,1
1967,117.5,100,0,1
1968,120,0,0,1
1969,120,2.5,0,1
1970,120,5,0,1
1971,120,7.5,0,1
1972,120,10,0,1
1973,120,12.5,0,1
1974,120,15,0,1
1975,120,17.5,0,1
1976,120,20,0,1
1977,120,22.5,0,1
1978,120,25,0,1
1979,120,27.5,0,1
1980,120,30,0,1
1981,120,32.5,0,1
1982,120,35,0,1
1983,120,37.5,0,1
1984,120,40,0,1
1985,120,42.5,0,1
1986,120,45,0,1
1987,120,47.5,0,1
1988,120,50,0,1
1989,120,52.5,0,1
1990,120,55,0,1
1991,120,57.5,0,1
1992,120,60,0,1
1993,120,62.5,0,1
1994,120,65,0,1
1995,120,67.5,0,1
1996,120,70,0,1
1997,120,72.5,0,1
1998,120,75,0,1
1999,120,77.5,0,1
2000,120,80,0,1
2001,120,82.5,0,1
2002,120,85,0,1
2003,120,87.5,0,1
2004,120,90,0,1
2005,120,92.5,0,1
2006,120,95,0,1
2007,120,97.5,0,1
2008,120,100,0,1
2009,122.5,0,0,1
2010,122.5,2.5,0,1
2011,122.5,5,0,1
2012,122.5,7.5,0,1
2013,122.5,10,0,1
2014,122.5,12.5,0,1
2015,122.5,15,0,1
2016,122.5,17.5,0,1
2017,122.5,20,0,1
2018,122.5,22.5,0,1
2019,122.5,25,0,1
2020,122.5,27.5,0,1
2021,122.5,30,0,1
2022,122.5,32.5,0,1
2023,122.5,35,0,1
2024,122.5,37.5,0,1
2025,122.5,40,0,1
2026,122.5,42.5,0,1
2027,122.5,45,0,1
2028,122.5,47.5,0,1
2029,122.5,50,0,1
2030,122.5,52.5,0,1
2031,122.5,55,0,1
2032,122.5,57.5,0,1
2033,122.5,60,0,1
2034,122.5,62.5,0,1
2035,122.5,65,0,1
2036,122.5,67.5,0,1
2037,122.5,70,0,1
2038,122.5,72.5,0,1
2039,122.5,75,0,1
2040,122.5,77.5,0,1
2041,122.5,80,0,1
2042,122.5,82.5,0,1
2043,122.5,85,0,1
2044,122.5,87.5,0,1
2045,122.5,90,0,1
2046,122.5,92.5,0,1
2047,122.5,95,0,1
2048,122.5,97.5,0,1
2049,122.5,100,0,1
2050,125,0,0,1
2051,125,2.5,0,1
2052,125,5,0,1
2053,125,7.5,0,1
2054,125,10,0,1
2055,125,12.5,0,1
2056,125,15,0,1
2057,125,17.5,0,1
2058,125,20,0,1
2059,125,22.5,0,1
2060,125,25,0,1
2061,125,27.5,0,1
2062,125,30,0,1
2063,125,32.5,0,1
2064,125,35,0,1
2065,125,37.5,0,1
2066,125,40,0,1
2067,125,42.5,0,1
2068,125,45,0,1
2069,125,47.5,0,1
2070,125,50,0,1
2071,125,52.5,0,1
2072,125,55,0,1
2073,125,57.5,0,1
2074,125,60,0,1
2075,125,62.5,0,1
2076,125,65,0,1
2077,125,67.5,0,1
2078,125,70,0,1
2079,125,72.5,0,1
2080,125,75,0,1
2081,125,77.5,0,1
2082,125,80,0,1
2083,125,82.5,0,1
2084,125,85,0,1
2085,125,87.5,0,1
2086,125,90,0,1
2087,125,92.5,0,1
2088,125,95,0,1
2089,125,97.5,0,1
2090,125,100,0,1
2091,127.5,0,0,1
2092,127.5,2.5,0,1
2093,127.5,5,0,1
2094,127.5,7.5,0,1
2095,127.5,10,0,1
2096,127.5,12.5,0,1
2097,127.5,15,0,1
2098,127.5,17.5,0,1
2099,127.5,20,0,1
2100,127.5,22.5,0,1
2101,127.5,25,0,1
2102,127.5,27.5,0,1
2103,127.5,30,0,1
2104,127.5,32.5,0,1
2105,127.5,35,0,1
2106,127.5,37.5,0,1
2107,127.5,40,0,1
2108,127.5,42.5,0,1
2109,127.5,45,0,1
2110,127.5,47.5,0,1
2111,127.5,50,0,1
2112,127.5,52.5,0,1
2113,127.5,55,0,1
2114,127.5,57.5,0,1
2115,127.5,60,0,1
2116,127.5,62.5,0,1
2117,127.5,65,0,1
2118,127.5,67.5,0,1
2119,127.5,70,0,1
2120,127.5,72.5,0,1
2121,127.5,75,0,1
2122,127.5,77.5,0,1
2123,127.5,80,0,1
2124,127.5,82.5,0,1
2125,127.5,85,0,1
2126,127.5,87.5,0,1
2127,127.5,90,0,1
2128,127.5,92.5,0,1
2129,127.5,95,0,1
2130,127.5,97.5,0,1
2131,127.5,100,0,1
2132,130,0,0,1
2133,130,2.5,0,1
2134,130,5,0,1
2135,130,7.5,0,1
2136,130,10,0,1
2137,130,12.5,0,1
2138,130,15,0,1
2139,130,17.5,0,1
2140,130,20,0,1
2141,130,22.5,0,1
2142,130,25,0,1
2143,130,27.5,0,1
2144,130,30,0,1
2145,130,32.5,0,1
2146,130,35,0,1
2147,130,37.5,0,1
2148,130,40,0,1
2149,130,42.5,0,1
2150,130,45,0,1
2151,130,47.5,0,1
2152,130,50,0,1
2153,130,52.5,0,1
2154,130,55,0,1
2155,130,57.5,0,1
2156,130,60,0,1
2157,130,62.5,0,1
2158,130,65,0,1
2159,130,67.5,0,1
2160,130,70,0,1
2161,130,72.5,0,1
2162,130,75,0,1
2163,130,77.5,0,1
2164,130,80,0,1
2165,130,82.5,0,1
2166,130,85,0,1
2167,130,87.5,0,1
2168,130,90,0,1
2169,130,92.5,0,1
2170,130,95,0,1
2171,130,97.5,0,1
2172,130,100,0,1
2173,132.5,0,0,1
2174,132.5,2.5,0,1
2175,132.5,5,0,1
2176,132.5,7.5,0,1
2177,132.5,10,0,1
2178,132.5,12.5,0,1
2179,132.5,15,0,1
2180,132.5,17.5,0,1
2181,132.5,20,0,1
2182,132.5,22.5,0,1
2183,132.5,25,0,1
2184,132.5,27.5,0,1
2185,132.5,30,0,1
2186,132.5,32.5,0,1
2187,132.5,35,0,1
2188,132.5,37.5,0,1
2189,132.5,40,0,1
2190,132.5,42.5,0,1
2191,132.5,45,0,1
2192,132.5,47.5,0,1
2193,132.5,50,0,1
2194,132.5,52.5,0,1
2195,132.5,55,0,1
2196,132.5,57.5,0,1
2197,132.5,60,0,1
2198,132.5,62.5,0,1
2199,132.5,65,0,1
2200,132.5,67.5,0,1
2201,132.5,70,0,1
2202,132.5,72.5,0,1
2203,132.5,75,0,1
2204,132.5,77.5,0,1
2205,132.5,80,0,1
2206,132.5,82.5,0,1
2207,132.5,85,0,1
2208,132.5,87.5,0,1
2209,132.5,90,0,1
2210,132.5,92.5,0,1
2211,132.5,95,0,1
2212,132.5,97.5,0,1
2213,132.5,100,0,1
2214,135,0,0,1
2215,135,2.5,0,1
2216,135,5,0,1
2217,135,7.5,0,1
2218,135,10,0,1
2219,135,12.5,0,1
2220,135,15,0,1
2221,135,17.5,0,1
2222,135,20,0,1
2223,135,22.5,0,1
2224,135,25,0,1
2225,135,27.5,0,1
2226,135,30,0,1
2227,135,32.5,0,1
2228,135,35,0,1
