ID,x0,x1,x2,u0,u1,u2
454,7.5,37.5,2.5,0,1,2
455,10,37.5,2.5,0,1,2
456,12.5,37.5,2.5,0,1,2
457,15,37.5,2.5,0,1,2
458,17.5,37.5,2.5,0,1,2
459,20,37.5,2.5,0,1,2
460,22.5,37.5,2.5,0,1,2
461,25,37.5,2.5,0,1,2
462,0,40,2.5,0,1,2
463,2.5,40,2.5,0,1,2
464,5,40,2.5,0,1,2
465,7.5,40,2.5,0,1,2
466,10,40,2.5,0,1,2
467,12.5,40,2.5,0,1,2
468,15,40,2.5,0,1,2
469,17.5,40,2.5,0,1,2
470,20,40,2.5,0,1,2
471,22.5,40,2.5,0,1,2
472,25,40,2.5,0,1,2
473,0,42.5,2.5,0,1,2
474,2.5,42.5,2.5,0,1,2
475,5,42.5,2.5,0,1,2
476,7.5,42.5,2.5,0,1,2
477,10,42.5,2.5,0,1,2
478,12.5,42.5,2.5,0,1,2
479,15,42.5,2.5,0,1,2
480,17.5,42.5,2.5,0,1,2
481,20,42.5,2.5,0,1,2
482,22.5,42.5,2.5,0,1,2
483,25,42.5,2.5,0,1,2
484,0,45,2.5,0,1,2
485,2.5,45,2.5,0,1,2
486,5,45,2.5,0,1,2
487,7.5,45,2.5,0,1,2
488,10,45,2.5,0,1,2
489,12.5,45,2.5,0,1,2
490,15,45,2.5,0,1,2
491,17.5,45,2.5,0,1,2
492,20,45,2.5,0,1,2
493,22.5,45,2.5,0,1,2
494,25,45,2.5,0,1,2
495,0,47.5,2.5,0,1,2
496,2.5,47.5,2.5,0,1,2
497,5,47.5,2.5,0,1,2
498,7.5,47.5,2.5,0,1,2
499,10,47.5,2.5,0,1,2
500,12.5,47.5,2.5,0,1,2
501,15,47.5,2.5,0,1,2
502,17.5,47.5,2.5,0,1,2
503,20,47.5,2.5,0,1,2
504,22.5,47.5,2.5,0,1,2
505,25,47.5,2.5,0,1,2
506,0,50,2.5,0,1,2
507,2.5,50,2.5,0,1,2
508,5,50,2.5,0,1,2
509,7.5,50,2.5,0,1,2
510,10,50,2.5,0,1,2
511,12.5,50,2.5,0,1,2
512,15,50,2.5,0,1,2
513,17.5,50,2.5,0,1,2
514,20,50,2.5,0,1,2
515,22.5,50,2.5,0,1,2
516,25,50,2.5,0,1,2
517,0,52.5,2.5,0,1,2
518,2.5,52.5,2.5,0,1,2
519,5,52.5,2.5,0,1,2
520,7.5,52.5,2.5,0,1,2
521,10,52.5,2.5,0,1,2
522,12.5,52.5,2.5,0,1,2
523,15,52.5,2.5,0,1,2
524,17.5,52.5,2.5,0,1,2
525,20,52.5,2.5,0,1,2
526,22.5,52.5,2.5,0,1,2
527,25,52.5,2.5,0,1,2
528,0,55,2.5,0,1,2
529,2.5,55,2.5,0,1,2
530,5,55,2.5,0,1,2
531,7.5,55,2.5,0,1,2
532,10,55,2.5,0,1,2
533,12.5,55,2.5,0,1,2
534,15,55,2.5,0,1,2
535,17.5,55,2.5,0,1,2
536,20,55,2.5,0,1,2
537,22.5,55,2.5,0,1,2
538,25,55,2.5,0,1,2
539,0,57.5,2.5,0,1,2
540,2.5,57.5,2.5,0,1,2
541,5,57.5,2.5,0,1,2
542,7.5,57.5,2.5,0,1,2
543,10,57.5,2.5,0,1,2
544,12.5,57.5,2.5,0,1,2
545,15,57.5,2.5,0,1,2
546,17.5,57.5,2.5,0,1,2
547,20,57.5,2.5,0,1,2
548,22.5,57.5,2.5,0,1,2
549,25,57.5,2.5,0,1,2
550,0,60,2.5,0,1,2
551,2.5,60,2.5,0,1,2
552,5,60,2.5,0,1,2
553,7.5,60,2.5,0,1,2
554,10,60,2.5,0,1,2
555,12.5,60,2.5,0,1,2
556,15,60,2.5,0,1,2
557,17.5,60,2.5,0,1,2
558,20,60,2.5,0,1,2
559,22.5,60,2.5,0,1,2
560,25,60,2.5,0,1,2
561,0,62.5,2.5,0,1,2
562,2.5,62.5,2.5,0,1,2
563,5,62.5,2.5,0,1,2
564,7.5,62.5,2.5,0,1,2
565,10,62.5,2.5,0,1,2
566,12.5,62.5,2.5,0,1,2
567,15,62.5,2.5,0,1,2
568,17.5,62.5,2.5,0,1,2
569,20,62.5,2.5,0,1,2
570,22.5,62.5,2.5,0,1,2
571,25,62.5,2.5,0,1,2
572,0,0,5,0,1,2
573,2.5,0,5,0,1,2
574,5,0,5,0,1,2
575,7.5,0,5,0,1,2
576,10,0,5,0,1,2
577,12.5,0,5,0,1,2
578,15,0,5,0,1,2
579,17.5,0,5,0,1,2
580,20,0,5,0,1,2
581,22.5,0,5,0,1,2
582,25,0,5,0,1,2
583,0,2.5,5,0,1,2
584,2.5,2.5,5,0,1,2
585,5,2.5,5,0,1,2
586,7.5,2.5,5,0,1,2
587,10,2.5,5,0,1,2
588,12.5,2.5,5,0,1,2
589,15,2.5,5,0,1,2
590,17.5,2.5,5,0,1,2
591,20,2.5,5,0,1,2
592,22.5,2.5,5,0,1,2
593,25,2.5,5,0,1,2
594,0,5,5,0,1,2
595,2.5,5,5,0,1,2
596,5,5,5,0,1,2
597,7.5,5,5,0,1,2
598,10,5,5,0,1,2
599,12.5,5,5,0,1,2
600,15,5,5,0,1,2
601,17.5,5,5,0,1,2
602,20,5,5,0,1,2
603,22.5,5,5,0,1,2
604,25,5,5,0,1,2
605,0,7.5,5,0,1,2
606,2.5,7.5,5,0,1,2
607,5,7.5,5,0,1,2
608,7.5,7.5,5,0,1,2
609,10,7.5,5,0,1,2
610,12.5,7.5,5,0,1,2
611,15,7.5,5,0,1,2
612,17.5,7.5,5,0,1,2
613,20,7.5,5,0,1,2
614,22.5,7.5,5,0,1,2
615,25,7.5,5,0,1,2
616,0,10,5,0,1,2
617,2.5,10,5,0,1,2
618,5,10,5,0,1,2
619,7.5,10,5,0,1,2
620,10,10,5,0,1,2
621,12.5,10,5,0,1,2
622,15,10,5,0,1,2
623,17.5,10,5,0,1,2
624,20,10,5,0,1,2
625,22.5,10,5,0,1,2
626,25,10,5,0,1,2
627,0,12.5,5,0,1,2
628,2.5,12.5,5,0,1,2
629,5,12.5,5,0,1,2
