ID,x0,x1,x2,u0,u1,u2
92,60.08333123,84.32199052,-250.7288571,0,1,2
93,64.9399488,92.46108265,-249.7905442,0,1,2
94,73.78378108,96.86900306,-252.4549002,0,1,2
95,78.47264558,93.93865603,-259.6499452,0,1,2
96,80.72885052,86.09897959,-268.6853905,0,1,2
97,80.60543535,94.91156842,-205.5445235,0,1,2
98,85.58602322,87.01597554,-211.4870017,0,1,2
99,84.65873247,84.50294736,-220.8952346,0,1,2
100,81.26448096,84.17145867,-260.0718627,0,1,2
101,90.35483546,88.41557328,-166.961817,0,1,2
102,87.1904033,82.0809666,-194.3280101,0,1,2
103,83.9321662,78.28879187,-211.3294541,0,1,2
104,88.67418957,79.15350977,-166.657428,0,1,2
105,85.42084232,76.89432982,-185.4521457,0,1,2
106,79.13366953,73.69134894,-217.4244338,0,1,2
107,83.08484546,74.83218636,-188.538313,0,1,2
108,87.77137784,77.16747577,-158.3636586,0,1,2
109,84.21968851,74.44790276,-155.4477818,0,1,2
110,80.32281335,72.67575612,-174.6412145,0,1,2
111,91.43647851,78.80188434,-133.2056737,0,1,2
112,83.69372444,74.22636922,-131.7834748,0,1,2
113,77.54507747,72.51300836,-151.8002609,0,1,2
114,76.08506749,71.73584852,-209.8671455,0,1,2
115,73.96854269,72.05617629,-171.9920181,0,1,2
116,71.1187123,72.27764292,-184.7268943,0,1,2
117,71.17886316,71.38313136,-214.0825296,0,1,2
118,73.73960959,74.83400456,-274.1435749,0,1,2
119,65.98233977,74.05653406,-213.5890169,0,1,2
120,63.64931084,79.72386823,-214.9443857,0,1,2
121,65.87528364,85.69766485,-201.6815729,0,1,2
122,69.12457894,90.78185561,-200.0566584,0,1,2
123,73.75319794,94.82002747,-195.4576299,0,1,2
124,74.95426868,94.64950281,-147.0169735,0,1,2
125,81.16035687,97.15125714,-157.1824029,0,1,2
126,88.95103203,94.0805854,-160.2903201,0,1,2
127,81.70936866,100.1669922,-119.4425404,0,1,2
128,87.62962213,100.8375645,-118.3495712,0,1,2
129,94.64092529,95.5818523,-124.3996409,0,1,2
130,92.94977324,105.2718158,-87.37659324,0,1,2
131,99.70266429,99.96302024,-95.87917158,0,1,2
132,96.78092126,87.73606524,-121.1856259,0,1,2
133,103.5178454,91.22212041,-97.17122739,0,1,2
134,95.16548237,80.21163038,-116.451832,0,1,2
135,104.2799084,82.47703295,-92.17310181,0,1,2
136,87.49416935,74.38131635,-99.7369412,0,1,2
137,100.8404707,74.2675241,-76.69104748,0,1,2
138,83.06839981,68.87276241,-78.12508202,0,1,2
139,91.48940163,67.88436596,-64.84226852,0,1,2
140,84.65743365,62.38383051,-52.57574516,0,1,2
141,74.81865612,63.2665792,-66.40103918,0,1,2
142,74.11041732,71.12416337,-81.93241629,0,1,2
143,67.52365936,70.29096059,-71.00418895,0,1,2
144,60.28250006,60.15391877,-60.51911692,0,1,2
145,60.33009484,74.62285334,-62.36902602,0,1,2
146,68.65542497,79.83795712,-76.34059466,0,1,2
147,66.42041185,80.48196077,-65.39870895,0,1,2
148,70.24532421,87.89539271,-81.7133722,0,1,2
149,71.36720748,85.98436598,-69.60213529,0,1,2
150,72.98505658,96.29703011,-86.26674633,0,1,2
151,76.52339019,91.08750728,-72.8893673,0,1,2
152,77.52441747,101.7981228,-90.94248493,0,1,2
153,81.82939693,95.98012756,-74.09893496,0,1,2
154,84.35492007,104.4637069,-92.25228163,0,1,2
155,85.84753663,102.033408,-72.27888395,0,1,2
156,93.80687933,105.6430532,-66.41823367,0,1,2
157,105.4382842,103.1114146,-75.06210171,0,1,2
158,112.146036,93.84155092,-79.8131489,0,1,2
159,107.4995344,96.59649751,-59.209525,0,1,2
160,112.5932286,91.58520684,-66.67352265,0,1,2
161,112.7624713,83.91272885,-77.88783531,0,1,2
