id,idn,q0,q1,q2
610,16771,0.000146649,0.000146649,0.000146649
611,16772,0.000146649,0.000146649,0.000146649
612,16773,0.000146649,0.000146649,0.000146649
613,16774,0.000146649,0.000146649,0.000146649
614,16775,0.000146649,0.000146649,0.000146649
615,16776,0.000146649,0.000146649,0.000146649
616,16777,0.000146649,0.000146649,0.000146649
617,16778,0.000146649,0.000146649,0.000146649
618,16779,0.000146649,0.000146649,0.000146649
619,16780,0.000146649,0.000146649,0.000146649
620,16781,0.000146649,0.000146649,0.000146649
621,16782,0.000146649,0.000146649,0.000146649
622,16783,0.000146649,0.000146649,0.000146649
623,16785,0.000146649,0.000146649,0.000146649
624,16786,0.000146649,0.000146649,0.000146649
625,16787,0.000146649,0.000146649,0.000146649
626,16790,0.000146649,0.000146649,0.000146649
627,16791,0.000146649,0.000146649,0.000146649
628,16792,0.000146649,0.000146649,0.000146649
629,16793,0.000146649,0.000146649,0.000146649
630,16794,0.000146649,0.000146649,0.000146649
631,16795,0.000146649,0.000146649,0.000146649
632,16796,0.000146649,0.000146649,0.000146649
633,16797,0.000146649,0.000146649,0.000146649
634,16798,0.000146649,0.000146649,0.000146649
635,16799,0.000146649,0.000146649,0.000146649
636,16800,0.000146649,0.000146649,0.000146649
637,16802,0.000146649,0.000146649,0.000146649
638,16803,0.000146649,0.000146649,0.000146649
639,16804,0.000146649,0.000146649,0.000146649
640,16805,0.000146649,0.000146649,0.000146649
641,16806,0.000146649,0.000146649,0.000146649
642,16807,0.000146649,0.000146649,0.000146649
643,16808,0.000146649,0.000146649,0.000146649
644,16812,0.000146649,0.000146649,0.000146649
645,16813,0.000146649,0.000146649,0.000146649
646,16814,0.000146649,0.000146649,0.000146649
647,16815,0.000146649,0.000146649,0.000146649
648,16816,0.000146649,0.000146649,0.000146649
649,16817,0.000146649,0.000146649,0.000146649
650,16818,0.000146649,0.000146649,0.000146649
651,16820,0.000146649,0.000146649,0.000146649
652,16821,0.000146649,0.000146649,0.000146649
653,16823,0.000146649,0.000146649,0.000146649
654,16824,0.000146649,0.000146649,0.000146649
655,16825,0.000146649,0.000146649,0.000146649
656,16826,0.000146649,0.000146649,0.000146649
657,16827,0.000146649,0.000146649,0.000146649
658,16828,0.000146649,0.000146649,0.000146649
659,16829,0.000146649,0.000146649,0.000146649
660,16831,0.000146649,0.000146649,0.000146649
661,16832,0.000146649,0.000146649,0.000146649
662,16833,0.000146649,0.000146649,0.000146649
663,16834,0.000146649,0.000146649,0.000146649
664,16835,0.000146649,0.000146649,0.000146649
665,16836,0.000146649,0.000146649,0.000146649
666,16837,0.000146649,0.000146649,0.000146649
667,16838,0.000146649,0.000146649,0.000146649
668,16839,0.000146649,0.000146649,0.000146649
669,16840,0.000146649,0.000146649,0.000146649
670,16842,0.000146649,0.000146649,0.000146649
671,16845,0.000146649,0.000146649,0.000146649
672,16846,0.000146649,0.000146649,0.000146649
673,16847,0.000146649,0.000146649,0.000146649
674,16848,0.000146649,0.000146649,0.000146649
675,16849,0.000146649,0.000146649,0.000146649
676,16850,0.000146649,0.000146649,0.000146649
677,16851,0.000146649,0.000146649,0.000146649
678,16852,0.000146649,0.000146649,0.000146649
679,16853,0.000146649,0.000146649,0.000146649
680,16854,0.000146649,0.000146649,0.000146649
681,16855,0.000146649,0.000146649,0.000146649
682,16856,0.000146649,0.000146649,0.000146649
683,16857,0.000146649,0.000146649,0.000146649
684,16858,0.000146649,0.000146649,0.000146649
685,16859,0.000146649,0.000146649,0.000146649
686,16860,0.000146649,0.000146649,0.000146649
687,16861,0.000146649,0.000146649,0.000146649
688,16862,0.000146649,0.000146649,0.000146649
689,16863,0.000146649,0.000146649,0.000146649
690,16864,0.000146649,0.000146649,0.000146649
691,16865,0.000146649,0.000146649,0.000146649
692,16866,0.000146649,0.000146649,0.000146649
693,16867,0.000146649,0.000146649,0.000146649
694,16868,0.000146649,0.000146649,0.000146649
695,16869,0.000146649,0.000146649,0.000146649
696,16870,0.000146649,0.000146649,0.000146649
697,16871,0.000146649,0.000146649,0.000146649
698,16872,0.000146649,0.000146649,0.000146649
699,16873,0.000146649,0.000146649,0.000146649
700,16874,0.000146649,0.000146649,0.000146649
701,16875,0.000146649,0.000146649,0.000146649
702,16876,0.000146649,0.000146649,0.000146649
703,16877,0.000146649,0.000146649,0.000146649
704,16878,0.000146649,0.000146649,0.000146649
705,16879,0.000146649,0.000146649,0.000146649
706,16880,0.000146649,0.000146649,0.000146649
707,16881,0.000146649,0.000146649,0.000146649
708,16883,0.000146649,0.000146649,0.000146649
709,16884,0.000146649,0.000146649,0.000146649
710,16885,0.000146649,0.000146649,0.000146649
711,16886,0.000146649,0.000146649,0.000146649
712,16887,0.000146649,0.000146649,0.000146649
713,16888,0.000146649,0.000146649,0.000146649
714,16890,0.000146649,0.000146649,0.000146649
715,16891,0.000146649,0.000146649,0.000146649
716,16892,0.000146649,0.000146649,0.000146649
717,16893,0.000146649,0.000146649,0.000146649
718,16894,0.000146649,0.000146649,0.000146649
719,16895,0.000146649,0.000146649,0.000146649
720,16896,0.000146649,0.000146649,0.000146649
721,16897,0.000146649,0.000146649,0.000146649
722,16898,0.000146649,0.000146649,0.000146649
723,16899,0.000146649,0.000146649,0.000146649
724,16900,0.000146649,0.000146649,0.000146649
725,16901,0.000146649,0.000146649,0.000146649
726,16902,0.000146649,0.000146649,0.000146649
727,16903,0.000146649,0.000146649,0.000146649
728,16904,0.000146649,0.000146649,0.000146649
729,16905,0.000146649,0.000146649,0.000146649
730,16906,0.000146649,0.000146649,0.000146649
731,16907,0.000146649,0.000146649,0.000146649
732,16908,0.000146649,0.000146649,0.000146649
733,16909,0.000146649,0.000146649,0.000146649
734,16910,0.000146649,0.000146649,0.000146649
735,16911,0.000146649,0.000146649,0.000146649
736,16912,0.000146649,0.000146649,0.000146649
737,16914,0.000146649,0.000146649,0.000146649
738,16915,0.000146649,0.000146649,0.000146649
739,16916,0.000146649,0.000146649,0.000146649
740,16918,0.000146649,0.000146649,0.000146649
741,16919,0.000146649,0.000146649,0.000146649
742,16920,0.000146649,0.000146649,0.000146649
743,16921,0.000146649,0.000146649,0.000146649
744,16922,0.000146649,0.000146649,0.000146649
745,16924,0.000146649,0.000146649,0.000146649
746,16925,0.000146649,0.000146649,0.000146649
747,16926,0.000146649,0.000146649,0.000146649
748,16927,0.000146649,0.000146649,0.000146649
749,16928,0.000146649,0.000146649,0.000146649
750,16929,0.000146649,0.000146649,0.000146649
751,16930,0.000146649,0.000146649,0.000146649
752,16931,0.000146649,0.000146649,0.000146649
753,17361,0.000146649,0.000146649,0.000146649
754,17362,0.000146649,0.000146649,0.000146649
755,17363,0.000146649,0.000146649,0.000146649
756,17364,0.000146649,0.000146649,0.000146649
757,17365,0.000146649,0.000146649,0.000146649
758,17366,0.000146649,0.000146649,0.000146649
759,17367,0.000146649,0.000146649,0.000146649
760,17368,0.000146649,0.000146649,0.000146649
761,17369,0.000146649,0.000146649,0.000146649
762,17370,0.000146649,0.000146649,0.000146649
763,17371,0.000146649,0.000146649,0.000146649
764,17372,0.000146649,0.000146649,0.000146649
765,17373,0.000146649,0.000146649,0.000146649
766,17374,0.000146649,0.000146649,0.000146649
767,17375,0.000146649,0.000146649,0.000146649
768,17376,0.000146649,0.000146649,0.000146649
769,17377,0.000146649,0.000146649,0.000146649
770,17378,0.000146649,0.000146649,0.000146649
771,17379,0.000146649,0.000146649,0.000146649
772,17380,0.000146649,0.000146649,0.000146649
773,17381,0.000146649,0.000146649,0.000146649
774,17382,0.000146649,0.000146649,0.000146649
775,17383,0.000146649,0.000146649,0.000146649
776,17384,0.000146649,0.000146649,0.000146649
777,17385,0.000146649,0.000146649,0.000146649
778,17386,0.000146649,0.000146649,0.000146649
779,17387,0.000146649,0.000146649,0.000146649
780,17388,0.000146649,0.000146649,0.000146649
781,17389,0.000146649,0.000146649,0.000146649
782,17390,0.000146649,0.000146649,0.000146649
783,17391,0.000146649,0.000146649,0.000146649
784,17392,0.000146649,0.000146649,0.000146649
785,17393,0.000146649,0.000146649,0.000146649
786,17394,0.000146649,0.000146649,0.000146649
787,17395,0.000146649,0.000146649,0.000146649
788,17396,0.000146649,0.000146649,0.000146649
789,17397,0.000146649,0.000146649,0.000146649
790,17398,0.000146649,0.000146649,0.000146649
791,17399,0.000146649,0.000146649,0.000146649
792,17400,0.000146649,0.000146649,0.000146649
793,17401,0.000146649,0.000146649,0.000146649
794,17402,0.000146649,0.000146649,0.000146649
795,17403,0.000146649,0.000146649,0.000146649
796,17404,0.000146649,0.000146649,0.000146649
797,17405,0.000146649,0.000146649,0.000146649
798,17406,0.000146649,0.000146649,0.000146649
799,17407,0.000146649,0.000146649,0.000146649
800,17408,0.000146649,0.000146649,0.000146649
801,17409,0.000146649,0.000146649,0.000146649
802,17410,0.000146649,0.000146649,0.000146649
803,17411,0.000146649,0.000146649,0.000146649
804,17412,0.000146649,0.000146649,0.000146649
805,17413,0.000146649,0.000146649,0.000146649
806,17414,0.000146649,0.000146649,0.000146649
807,17415,0.000146649,0.000146649,0.000146649
808,17416,0.000146649,0.000146649,0.000146649
809,17417,0.000146649,0.000146649,0.000146649
810,17418,0.000146649,0.000146649,0.000146649
811,17419,0.000146649,0.000146649,0.000146649
812,17420,0.000146649,0.000146649,0.000146649
813,17422,0.000146649,0.000146649,0.000146649
814,17423,0.000146649,0.000146649,0.000146649
815,17424,0.000146649,0.000146649,0.000146649
816,17425,0.000146649,0.000146649,0.000146649
817,17426,0.000146649,0.000146649,0.000146649
818,17427,0.000146649,0.000146649,0.000146649
819,17428,0.000146649,0.000146649,0.000146649
820,17429,0.000146649,0.000146649,0.000146649
821,17430,0.000146649,0.000146649,0.000146649
822,17434,0.000146649,0.000146649,0.000146649
823,17435,0.000146649,0.000146649,0.000146649
824,17436,0.000146649,0.000146649,0.000146649
825,17437,0.000146649,0.000146649,0.000146649
826,17438,0.000146649,0.000146649,0.000146649
827,17439,0.000146649,0.000146649,0.000146649
828,17451,0.000146649,0.000146649,0.000146649
829,17453,0.000146649,0.000146649,0.000146649
830,17454,0.000146649,0.000146649,0.000146649
831,17455,0.000146649,0.000146649,0.000146649
832,17456,0.000146649,0.000146649,0.000146649
833,17457,0.000146649,0.000146649,0.000146649
834,17463,0.000146649,0.000146649,0.000146649
835,17467,0.000146649,0.000146649,0.000146649
836,17470,0.000146649,0.000146649,0.000146649
837,17471,0.000146649,0.000146649,0.000146649
838,17473,0.000146649,0.000146649,0.000146649
839,17474,0.000146649,0.000146649,0.000146649
840,17475,0.000146649,0.000146649,0.000146649
841,17479,0.000146649,0.000146649,0.000146649
842,17482,0.000146649,0.000146649,0.000146649
843,17483,0.000146649,0.000146649,0.000146649
844,17484,0.000146649,0.000146649,0.000146649
845,17485,0.000146649,0.000146649,0.000146649
846,17488,0.000146649,0.000146649,0.000146649
847,17537,0.000146649,0.000146649,0.000146649
848,17539,0.000146649,0.000146649,0.000146649
849,17551,0.000146649,0.000146649,0.000146649
850,17802,0.000146649,0.000146649,0.000146649
851,18632,0.000146649,0.000146649,0.000146649
852,18633,0.000146649,0.000146649,0.000146649
853,19061,0.000146649,0.000146649,0.000146649
854,19062,0.000146649,0.000146649,0.000146649
855,19305,0.000146649,0.000146649,0.000146649
856,19306,0.000146649,0.000146649,0.000146649
857,19471,0.000146649,0.000146649,0.000146649
858,19472,0.000146649,0.000146649,0.000146649
859,19473,0.000146649,0.000146649,0.000146649
860,19474,0.000146649,0.000146649,0.000146649
861,19475,0.000146649,0.000146649,0.000146649
862,19476,0.000146649,0.000146649,0.000146649
863,19532,0.000146649,0.000146649,0.000146649
864,19770,0.000146649,0.000146649,0.000146649
865,19772,0.000146649,0.000146649,0.000146649
866,19909,0.000146649,0.000146649,0.000146649
867,19910,0.000146649,0.000146649,0.000146649
868,19911,0.000146649,0.000146649,0.000146649
869,20013,0.000146649,0.000146649,0.000146649
870,20014,0.000146649,0.000146649,0.000146649
871,20015,0.000146649,0.000146649,0.000146649
872,20016,0.000146649,0.000146649,0.000146649
873,20017,0.000146649,0.000146649,0.000146649
874,20018,0.000146649,0.000146649,0.000146649
875,20028,0.000146649,0.000146649,0.000146649
876,20038,0.000146649,0.000146649,0.000146649
877,20039,0.000146649,0.000146649,0.000146649
878,20040,0.000146649,0.000146649,0.000146649
879,20071,0.000146649,0.000146649,0.000146649
880,20072,0.000146649,0.000146649,0.000146649
881,20332,0.000146649,0.000146649,0.000146649
882,20333,0.000146649,0.000146649,0.000146649
883,20335,0.000146649,0.000146649,0.000146649
884,20336,0.000146649,0.000146649,0.000146649
885,20337,0.000146649,0.000146649,0.000146649
886,20342,0.000146649,0.000146649,0.000146649
887,20343,0.000146649,0.000146649,0.000146649
888,20346,0.000146649,0.000146649,0.000146649
889,20347,0.000146649,0.000146649,0.000146649
890,20348,0.000146649,0.000146649,0.000146649
891,20349,0.000146649,0.000146649,0.000146649
892,20350,0.000146649,0.000146649,0.000146649
893,20351,0.000146649,0.000146649,0.000146649
894,20362,0.000146649,0.000146649,0.000146649
895,20473,0.000146649,0.000146649,0.000146649
896,20474,0.000146649,0.000146649,0.000146649
897,20475,0.000146649,0.000146649,0.000146649
898,20476,0.000146649,0.000146649,0.000146649
899,20477,0.000146649,0.000146649,0.000146649
900,20533,0.000146649,0.000146649,0.000146649
901,20534,0.000146649,0.000146649,0.000146649
902,20535,0.000146649,0.000146649,0.000146649
903,20597,0.000146649,0.000146649,0.000146649
904,20598,0.000146649,0.000146649,0.000146649
905,20599,0.000146649,0.000146649,0.000146649
906,20603,0.000146649,0.000146649,0.000146649
907,20638,0.000146649,0.000146649,0.000146649
908,20679,0.000146649,0.000146649,0.000146649
909,20775,0.000146649,0.000146649,0.000146649
910,20776,0.000146649,0.000146649,0.000146649
911,20777,0.000146649,0.000146649,0.000146649
912,20790,0.000146649,0.000146649,0.000146649
913,20791,0.000146649,0.000146649,0.000146649
914,20792,0.000146649,0.000146649,0.000146649
915,20821,0.000146649,0.000146649,0.000146649
916,20822,0.000146649,0.000146649,0.000146649
917,20823,0.000146649,0.000146649,0.000146649
918,20970,0.000146649,0.000146649,0.000146649
919,21669,0.000146649,0.000146649,0.000146649
920,21670,0.000146649,0.000146649,0.000146649
921,21671,0.000146649,0.000146649,0.000146649
922,21672,0.000146649,0.000146649,0.000146649
923,21673,0.000146649,0.000146649,0.000146649
924,21674,0.000146649,0.000146649,0.000146649
925,21675,0.000146649,0.000146649,0.000146649
926,21676,0.000146649,0.000146649,0.000146649
927,22656,0.000146649,0.000146649,0.000146649
928,22657,0.000146649,0.000146649,0.000146649
929,22658,0.000146649,0.000146649,0.000146649
930,22784,0.000146649,0.000146649,0.000146649
931,22785,0.000146649,0.000146649,0.000146649
932,22792,0.000146649,0.000146649,0.000146649
933,22793,0.000146649,0.000146649,0.000146649
934,22794,0.000146649,0.000146649,0.000146649
935,22795,0.000146649,0.000146649,0.000146649
936,22805,0.000146649,0.000146649,0.000146649
937,22829,0.000146649,0.000146649,0.000146649
938,22830,0.000146649,0.000146649,0.000146649
939,22831,0.000146649,0.000146649,0.000146649
940,22840,0.000146649,0.000146649,0.000146649
941,22841,0.000146649,0.000146649,0.000146649
942,22842,0.000146649,0.000146649,0.000146649
943,22843,0.000146649,0.000146649,0.000146649
944,23146,0.000146649,0.000146649,0.000146649
945,23147,0.000146649,0.000146649,0.000146649
946,23150,0.000146649,0.000146649,0.000146649
947,23151,0.000146649,0.000146649,0.000146649
948,23599,0.000146649,0.000146649,0.000146649
949,23993,0.000146649,0.000146649,0.000146649
950,23994,0.000146649,0.000146649,0.000146649
951,23995,0.000146649,0.000146649,0.000146649
952,23996,0.000146649,0.000146649,0.000146649
953,23997,0.000146649,0.000146649,0.000146649
954,23999,0.000146649,0.000146649,0.000146649
955,24000,0.000146649,0.000146649,0.000146649
956,24001,0.000146649,0.000146649,0.000146649
957,24012,0.000146649,0.000146649,0.000146649
958,24013,0.000146649,0.000146649,0.000146649
959,24014,0.000146649,0.000146649,0.000146649
960,24015,0.000146649,0.000146649,0.000146649
961,24016,0.000146649,0.000146649,0.000146649
962,24397,0.000146649,0.000146649,0.000146649
963,24582,0.000146649,0.000146649,0.000146649
964,24583,0.000146649,0.000146649,0.000146649
965,24868,0.000146649,0.000146649,0.000146649
966,24959,0.000146649,0.000146649,0.000146649
967,25065,0.000146649,0.000146649,0.000146649
968,25066,0.000146649,0.000146649,0.000146649
969,25067,0.000146649,0.000146649,0.000146649
970,25079,0.000146649,0.000146649,0.000146649
971,25127,0.000146649,0.000146649,0.000146649
972,25133,0.000146649,0.000146649,0.000146649
973,25134,0.000146649,0.000146649,0.000146649
974,25135,0.000146649,0.000146649,0.000146649
975,25143,0.000146649,0.000146649,0.000146649
976,25145,0.000146649,0.000146649,0.000146649
977,25146,0.000146649,0.000146649,0.000146649
978,25166,0.000146649,0.000146649,0.000146649
979,25167,0.000146649,0.000146649,0.000146649
980,25168,0.000146649,0.000146649,0.000146649
981,25204,0.000146649,0.000146649,0.000146649
982,25263,0.000146649,0.000146649,0.000146649
983,25264,0.000146649,0.000146649,0.000146649
984,25265,0.000146649,0.000146649,0.000146649
985,25266,0.000146649,0.000146649,0.000146649
986,25267,0.000146649,0.000146649,0.000146649
987,25268,0.000146649,0.000146649,0.000146649
988,25492,0.000146649,0.000146649,0.000146649
989,25493,0.000146649,0.000146649,0.000146649
990,25494,0.000146649,0.000146649,0.000146649
991,25495,0.000146649,0.000146649,0.000146649
992,25511,0.000146649,0.000146649,0.000146649
993,25512,0.000146649,0.000146649,0.000146649
994,25513,0.000146649,0.000146649,0.000146649
995,25557,0.000146649,0.000146649,0.000146649
996,25558,0.000146649,0.000146649,0.000146649
997,25701,0.000146649,0.000146649,0.000146649
998,25702,0.000146649,0.000146649,0.000146649
999,25787,0.000146649,0.000146649,0.000146649
1000,26610,0.000146649,0.000146649,0.000146649
1001,26611,0.000146649,0.000146649,0.000146649
1002,26618,0.000146649,0.000146649,0.000146649
1003,26619,0.000146649,0.000146649,0.000146649
1004,26620,0.000146649,0.000146649,0.000146649
1005,26648,0.000146649,0.000146649,0.000146649
1006,26649,0.000146649,0.000146649,0.000146649
1007,26650,0.000146649,0.000146649,0.000146649
1008,26688,0.000146649,0.000146649,0.000146649
1009,26735,0.000146649,0.000146649,0.000146649
1010,26736,0.000146649,0.000146649,0.000146649
1011,26737,0.000146649,0.000146649,0.000146649
1012,26875,0.000146649,0.000146649,0.000146649
1013,27002,0.000146649,0.000146649,0.000146649
1014,27004,0.000146649,0.000146649,0.000146649
1015,27008,0.000146649,0.000146649,0.000146649
1016,27009,0.000146649,0.000146649,0.000146649
1017,27010,0.000146649,0.000146649,0.000146649
1018,27028,0.000146649,0.000146649,0.000146649
1019,27048,0.000146649,0.000146649,0.000146649
1020,27054,0.000146649,0.000146649,0.000146649
1021,27055,0.000146649,0.000146649,0.000146649
1022,27056,0.000146649,0.000146649,0.000146649
1023,27165,0.000146649,0.000146649,0.000146649
1024,27167,0.000146649,0.000146649,0.000146649
1025,27232,0.000146649,0.000146649,0.000146649
1026,27234,0.000146649,0.000146649,0.000146649
1027,27304,0.000146649,0.000146649,0.000146649
1028,27305,0.000146649,0.000146649,0.000146649
1029,27306,0.000146649,0.000146649,0.000146649
1030,27312,0.000146649,0.000146649,0.000146649
1031,27313,0.000146649,0.000146649,0.000146649
1032,27314,0.000146649,0.000146649,0.000146649
1033,27316,0.000146649,0.000146649,0.000146649
1034,27342,0.000146649,0.000146649,0.000146649
1035,27343,0.000146649,0.000146649,0.000146649
1036,27535,0.000146649,0.000146649,0.000146649
1037,27974,0.000146649,0.000146649,0.000146649
1038,27975,0.000146649,0.000146649,0.000146649
1039,28008,0.000146649,0.000146649,0.000146649
1040,28074,0.000146649,0.000146649,0.000146649
1041,28075,0.000146649,0.000146649,0.000146649
1042,28078,0.000146649,0.000146649,0.000146649
1043,28104,0.000146649,0.000146649,0.000146649
1044,28105,0.000146649,0.000146649,0.000146649
1045,28235,0.000146649,0.000146649,0.000146649
1046,28236,0.000146649,0.000146649,0.000146649
1047,28272,0.000146649,0.000146649,0.000146649
1048,28342,0.000146649,0.000146649,0.000146649
1049,28343,0.000146649,0.000146649,0.000146649
1050,28644,0.000146649,0.000146649,0.000146649
1051,28650,0.000146649,0.000146649,0.000146649
1052,28651,0.000146649,0.000146649,0.000146649
1053,28652,0.000146649,0.000146649,0.000146649
1054,28656,0.000146649,0.000146649,0.000146649
1055,28664,0.000146649,0.000146649,0.000146649
1056,28707,0.000146649,0.000146649,0.000146649
1057,28708,0.000146649,0.000146649,0.000146649
1058,28714,0.000146649,0.000146649,0.000146649
1059,28795,0.000146649,0.000146649,0.000146649
1060,28797,0.000146649,0.000146649,0.000146649
1061,28799,0.000146649,0.000146649,0.000146649
1062,28833,0.000146649,0.000146649,0.000146649
1063,28852,0.000146649,0.000146649,0.000146649
1064,28853,0.000146649,0.000146649,0.000146649
1065,28854,0.000146649,0.000146649,0.000146649
1066,28857,0.000146649,0.000146649,0.000146649
1067,28858,0.000146649,0.000146649,0.000146649
1068,28908,0.000146649,0.000146649,0.000146649
1069,28909,0.000146649,0.000146649,0.000146649
1070,28983,0.000146649,0.000146649,0.000146649
1071,28984,0.000146649,0.000146649,0.000146649
1072,29032,0.000146649,0.000146649,0.000146649
1073,29464,0.000146649,0.000146649,0.000146649
1074,29469,0.000146649,0.000146649,0.000146649
1075,29514,0.000146649,0.000146649,0.000146649
1076,29518,0.000146649,0.000146649,0.000146649
1077,29524,0.000146649,0.000146649,0.000146649
1078,29525,0.000146649,0.000146649,0.000146649
1079,29590,0.000146649,0.000146649,0.000146649
1080,29604,0.000146649,0.000146649,0.000146649
1081,29605,0.000146649,0.000146649,0.000146649
1082,30742,0.000146649,0.000146649,0.000146649
1083,31109,0.000146649,0.000146649,0.000146649
1084,31110,0.000146649,0.000146649,0.000146649
1085,31114,0.000146649,0.000146649,0.000146649
1086,31116,0.000146649,0.000146649,0.000146649
1087,31117,0.000146649,0.000146649,0.000146649
1088,31118,0.000146649,0.000146649,0.000146649
1089,31119,0.000146649,0.000146649,0.000146649
1090,31178,0.000146649,0.000146649,0.000146649
1091,31255,0.000146649,0.000146649,0.000146649
1092,31256,0.000146649,0.000146649,0.000146649
1093,31257,0.000146649,0.000146649,0.000146649
1094,31258,0.000146649,0.000146649,0.000146649
1095,31273,0.000146649,0.000146649,0.000146649
1096,31359,0.000146649,0.000146649,0.000146649
1097,31362,0.000146649,0.000146649,0.000146649
1098,31377,0.000146649,0.000146649,0.000146649
1099,31390,0.000146649,0.000146649,0.000146649
1100,31393,0.000146649,0.000146649,0.000146649
1101,31394,0.000146649,0.000146649,0.000146649
1102,31395,0.000146649,0.000146649,0.000146649
1103,31887,0.000146649,0.000146649,0.000146649
1104,31912,0.000146649,0.000146649,0.000146649
1105,31916,0.000146649,0.000146649,0.000146649
1106,31952,0.000146649,0.000146649,0.000146649
1107,32336,0.000146649,0.000146649,0.000146649
1108,32337,0.000146649,0.000146649,0.000146649
1109,32384,0.000146649,0.000146649,0.000146649
1110,32385,0.000146649,0.000146649,0.000146649
1111,32417,0.000146649,0.000146649,0.000146649
1112,32425,0.000146649,0.000146649,0.000146649
1113,32427,0.000146649,0.000146649,0.000146649
1114,32847,0.000146649,0.000146649,0.000146649
1115,32976,0.000146649,0.000146649,0.000146649
1116,33039,0.000146649,0.000146649,0.000146649
1117,33040,0.000146649,0.000146649,0.000146649
1118,33124,0.000146649,0.000146649,0.000146649
1119,33125,0.000146649,0.000146649,0.000146649
1120,33418,0.000146649,0.000146649,0.000146649
1121,33419,0.000146649,0.000146649,0.000146649
1122,33420,0.000146649,0.000146649,0.000146649
1123,33428,0.000146649,0.000146649,0.000146649
1124,33523,0.000146649,0.000146649,0.000146649
1125,33628,0.000146649,0.000146649,0.000146649
1126,33632,0.000146649,0.000146649,0.000146649
1127,33635,0.000146649,0.000146649,0.000146649
1128,33662,0.000146649,0.000146649,0.000146649
1129,33663,0.000146649,0.000146649,0.000146649
1130,33677,0.000146649,0.000146649,0.000146649
1131,33841,0.000146649,0.000146649,0.000146649
1132,33842,0.000146649,0.000146649,0.000146649
1133,33881,0.000146649,0.000146649,0.000146649
1134,33907,0.000146649,0.000146649,0.000146649
1135,33935,0.000146649,0.000146649,0.000146649
1136,33936,0.000146649,0.000146649,0.000146649
1137,34341,0.000146649,0.000146649,0.000146649
1138,34362,0.000146649,0.000146649,0.000146649
1139,34363,0.000146649,0.000146649,0.000146649
1140,34368,0.000146649,0.000146649,0.000146649
1141,34450,0.000146649,0.000146649,0.000146649
1142,34492,0.000146649,0.000146649,0.000146649
1143,34508,0.000146649,0.000146649,0.000146649
1144,34717,0.000146649,0.000146649,0.000146649
1145,34753,0.000146649,0.000146649,0.000146649
1146,34930,0.000146649,0.000146649,0.000146649
1147,34931,0.000146649,0.000146649,0.000146649
1148,34932,0.000146649,0.000146649,0.000146649
1149,34933,0.000146649,0.000146649,0.000146649
1150,35377,0.000146649,0.000146649,0.000146649
1151,35378,0.000146649,0.000146649,0.000146649
1152,35379,0.000146649,0.000146649,0.000146649
1153,35380,0.000146649,0.000146649,0.000146649
1154,35381,0.000146649,0.000146649,0.000146649
1155,35435,0.000146649,0.000146649,0.000146649
1156,35436,0.000146649,0.000146649,0.000146649
1157,35437,0.000146649,0.000146649,0.000146649
1158,35694,0.000146649,0.000146649,0.000146649
1159,35840,0.000146649,0.000146649,0.000146649
1160,35841,0.000146649,0.000146649,0.000146649
1161,35842,0.000146649,0.000146649,0.000146649
1162,35843,0.000146649,0.000146649,0.000146649
1163,35950,0.000146649,0.000146649,0.000146649
1164,35951,0.000146649,0.000146649,0.000146649
1165,35952,0.000146649,0.000146649,0.000146649
1166,35953,0.000146649,0.000146649,0.000146649
1167,35954,0.000146649,0.000146649,0.000146649
1168,35955,0.000146649,0.000146649,0.000146649
1169,35956,0.000146649,0.000146649,0.000146649
1170,35957,0.000146649,0.000146649,0.000146649
1171,35967,0.000146649,0.000146649,0.000146649
1172,35968,0.000146649,0.000146649,0.000146649
1173,35969,0.000146649,0.000146649,0.000146649
1174,35982,0.000146649,0.000146649,0.000146649
1175,35983,0.000146649,0.000146649,0.000146649
1176,35984,0.000146649,0.000146649,0.000146649
1177,35985,0.000146649,0.000146649,0.000146649
1178,36018,0.000146649,0.000146649,0.000146649
1179,36019,0.000146649,0.000146649,0.000146649
1180,36020,0.000146649,0.000146649,0.000146649
1181,36021,0.000146649,0.000146649,0.000146649
1182,36254,0.000146649,0.000146649,0.000146649
1183,36255,0.000146649,0.000146649,0.000146649
1184,36304,0.000146649,0.000146649,0.000146649
1185,36305,0.000146649,0.000146649,0.000146649
1186,36306,0.000146649,0.000146649,0.000146649
1187,36307,0.000146649,0.000146649,0.000146649
1188,36308,0.000146649,0.000146649,0.000146649
1189,36316,0.000146649,0.000146649,0.000146649
1190,36317,0.000146649,0.000146649,0.000146649
1191,36318,0.000146649,0.000146649,0.000146649
1192,36319,0.000146649,0.000146649,0.000146649
1193,36324,0.000146649,0.000146649,0.000146649
1194,36325,0.000146649,0.000146649,0.000146649
1195,36326,0.000146649,0.000146649,0.000146649
1196,36327,0.000146649,0.000146649,0.000146649
1197,36328,0.000146649,0.000146649,0.000146649
1198,36463,0.000146649,0.000146649,0.000146649
1199,36464,0.000146649,0.000146649,0.000146649
1200,36465,0.000146649,0.000146649,0.000146649
1201,36466,0.000146649,0.000146649,0.000146649
1202,36467,0.000146649,0.000146649,0.000146649
1203,36535,0.000146649,0.000146649,0.000146649
1204,36536,0.000146649,0.000146649,0.000146649
1205,36537,0.000146649,0.000146649,0.000146649
1206,36538,0.000146649,0.000146649,0.000146649
1207,36599,0.000146649,0.000146649,0.000146649
1208,36600,0.000146649,0.000146649,0.000146649
