id,idn,u0,u1,u2
0,0,0,0,0
1,1,0,0,0
2,2,0,0,0
3,3,0,0,0
4,4,0,0,0
5,5,0,0,0
6,6,0,0,0
7,7,0,0,0
8,8,0,0,0
9,189,0,0,0
10,190,0,0,0
11,191,0,0,0
12,192,0,0,0
13,353,0,0,0
14,354,0,0,0
15,355,0,0,0
16,456,0,0,0
17,457,0,0,0
18,458,0,0,0
19,559,0,0,0
20,560,0,0,0
