ID,x0,x1,u0,u1
188,4,24,0,1
189,4,25,0,1
190,4,26,0,1
191,4,27,0,1
192,4,28,0,1
193,4,29,0,1
194,4,30,0,1
195,4,31,0,1
196,4,32,0,1
197,4,33,0,1
198,4,34,0,1
199,4,35,0,1
200,4,36,0,1
201,4,37,0,1
202,4,38,0,1
203,4,39,0,1
204,4,40,0,1
205,5,0,0,1
206,5,1,0,1
207,5,2,0,1
208,5,3,0,1
209,5,4,0,1
210,5,5,0,1
211,5,6,0,1
212,5,7,0,1
213,5,8,0,1
214,5,9,0,1
215,5,10,0,1
216,5,11,0,1
217,5,12,0,1
218,5,13,0,1
219,5,14,0,1
220,5,15,0,1
221,5,16,0,1
222,5,17,0,1
223,5,18,0,1
224,5,19,0,1
225,5,20,0,1
226,5,21,0,1
227,5,22,0,1
228,5,23,0,1
229,5,24,0,1
230,5,25,0,1
231,5,26,0,1
232,5,27,0,1
233,5,28,0,1
234,5,29,0,1
235,5,30,0,1
236,5,31,0,1
237,5,32,0,1
238,5,33,0,1
239,5,34,0,1
240,5,35,0,1
241,5,36,0,1
242,5,37,0,1
243,5,38,0,1
244,5,39,0,1
245,5,40,0,1
246,6,0,0,1
247,6,1,0,1
248,6,2,0,1
249,6,3,0,1
250,6,4,0,1
251,6,5,0,1
252,6,6,0,1
253,6,7,0,1
254,6,8,0,1
255,6,9,0,1
256,6,10,0,1
257,6,11,0,1
258,6,12,0,1
259,6,13,0,1
260,6,14,0,1
261,6,15,0,1
262,6,16,0,1
263,6,17,0,1
264,6,18,0,1
265,6,19,0,1
266,6,20,0,1
267,6,21,0,1
268,6,22,0,1
269,6,23,0,1
270,6,24,0,1
271,6,25,0,1
272,6,26,0,1
273,6,27,0,1
274,6,28,0,1
275,6,29,0,1
276,6,30,0,1
277,6,31,0,1
278,6,32,0,1
279,6,33,0,1
280,6,34,0,1
281,6,35,0,1
282,6,36,0,1
283,6,37,0,1
284,6,38,0,1
285,6,39,0,1
286,6,40,0,1
287,7,0,0,1
288,7,1,0,1
289,7,2,0,1
290,7,3,0,1
291,7,4,0,1
292,7,5,0,1
293,7,6,0,1
294,7,7,0,1
295,7,8,0,1
296,7,9,0,1
297,7,10,0,1
298,7,11,0,1
299,7,12,0,1
300,7,13,0,1
301,7,14,0,1
302,7,15,0,1
303,7,16,0,1
304,7,17,0,1
305,7,18,0,1
306,7,19,0,1
307,7,20,0,1
308,7,21,0,1
309,7,22,0,1
310,7,23,0,1
311,7,24,0,1
312,7,25,0,1
313,7,26,0,1
314,7,27,0,1
315,7,28,0,1
316,7,29,0,1
317,7,30,0,1
318,7,31,0,1
319,7,32,0,1
320,7,33,0,1
321,7,34,0,1
322,7,35,0,1
323,7,36,0,1
324,7,37,0,1
325,7,38,0,1
326,7,39,0,1
327,7,40,0,1
328,8,0,0,1
329,8,1,0,1
330,8,2,0,1
331,8,3,0,1
332,8,4,0,1
333,8,5,0,1
334,8,6,0,1
335,8,7,0,1
336,8,8,0,1
337,8,9,0,1
338,8,10,0,1
339,8,11,0,1
340,8,12,0,1
341,8,13,0,1
342,8,14,0,1
343,8,15,0,1
344,8,16,0,1
345,8,17,0,1
346,8,18,0,1
347,8,19,0,1
348,8,20,0,1
349,8,21,0,1
350,8,22,0,1
351,8,23,0,1
352,8,24,0,1
353,8,25,0,1
354,8,26,0,1
355,8,27,0,1
356,8,28,0,1
357,8,29,0,1
358,8,30,0,1
359,8,31,0,1
360,8,32,0,1
361,8,33,0,1
362,8,34,0,1
363,8,35,0,1
364,8,36,0,1
365,8,37,0,1
366,8,38,0,1
367,8,39,0,1
368,8,40,0,1
369,9,0,0,1
370,9,1,0,1
371,9,2,0,1
372,9,3,0,1
373,9,4,0,1
374,9,5,0,1
375,9,6,0,1
376,9,7,0,1
377,9,8,0,1
378,9,9,0,1
379,9,10,0,1
380,9,11,0,1
381,9,12,0,1
382,9,13,0,1
383,9,14,0,1
384,9,15,0,1
385,9,16,0,1
386,9,17,0,1
387,9,18,0,1
388,9,19,0,1
389,9,20,0,1
390,9,21,0,1
391,9,22,0,1
392,9,23,0,1
393,9,24,0,1
394,9,25,0,1
395,9,26,0,1
396,9,27,0,1
397,9,28,0,1
398,9,29,0,1
399,9,30,0,1
400,9,31,0,1
401,9,32,0,1
402,9,33,0,1
403,9,34,0,1
404,9,35,0,1
405,9,36,0,1
406,9,37,0,1
407,9,38,0,1
408,9,39,0,1
409,9,40,0,1
410,10,0,0,1
411,10,1,0,1
412,10,2,0,1
413,10,3,0,1
414,10,4,0,1
415,10,5,0,1
416,10,6,0,1
417,10,7,0,1
418,10,8,0,1
419,10,9,0,1
420,10,10,0,1
421,10,11,0,1
422,10,12,0,1
423,10,13,0,1
424,10,14,0,1
425,10,15,0,1
426,10,16,0,1
427,10,17,0,1
428,10,18,0,1
429,10,19,0,1
430,10,20,0,1
431,10,21,0,1
432,10,22,0,1
433,10,23,0,1
434,10,24,0,1
435,10,25,0,1
436,10,26,0,1
437,10,27,0,1
438,10,28,0,1
439,10,29,0,1
440,10,30,0,1
441,10,31,0,1
442,10,32,0,1
443,10,33,0,1
444,10,34,0,1
445,10,35,0,1
446,10,36,0,1
447,10,37,0,1
448,10,38,0,1
449,10,39,0,1
450,10,40,0,1
451,11,0,0,1
452,11,1,0,1
453,11,2,0,1
454,11,3,0,1
455,11,4,0,1
456,11,5,0,1
457,11,6,0,1
458,11,7,0,1
459,11,8,0,1
460,11,9,0,1
461,11,10,0,1
462,11,11,0,1
463,11,12,0,1
464,11,13,0,1
465,11,14,0,1
466,11,15,0,1
467,11,16,0,1
468,11,17,0,1
469,11,18,0,1
470,11,19,0,1
471,11,20,0,1
472,11,21,0,1
473,11,22,0,1
474,11,23,0,1
475,11,24,0,1
476,11,25,0,1
477,11,26,0,1
478,11,27,0,1
479,11,28,0,1
480,11,29,0,1
481,11,30,0,1
482,11,31,0,1
483,11,32,0,1
484,11,33,0,1
485,11,34,0,1
486,11,35,0,1
487,11,36,0,1
488,11,37,0,1
489,11,38,0,1
490,11,39,0,1
491,11,40,0,1
492,12,0,0,1
493,12,1,0,1
494,12,2,0,1
495,12,3,0,1
496,12,4,0,1
497,12,5,0,1
498,12,6,0,1
499,12,7,0,1
500,12,8,0,1
501,12,9,0,1
502,12,10,0,1
503,12,11,0,1
504,12,12,0,1
505,12,13,0,1
506,12,14,0,1
507,12,15,0,1
508,12,16,0,1
509,12,17,0,1
510,12,18,0,1
511,12,19,0,1
512,12,20,0,1
513,12,21,0,1
514,12,22,0,1
515,12,23,0,1
516,12,24,0,1
517,12,25,0,1
518,12,26,0,1
519,12,27,0,1
520,12,28,0,1
521,12,29,0,1
522,12,30,0,1
523,12,31,0,1
524,12,32,0,1
525,12,33,0,1
526,12,34,0,1
527,12,35,0,1
528,12,36,0,1
529,12,37,0,1
530,12,38,0,1
531,12,39,0,1
532,12,40,0,1
533,13,0,0,1
534,13,1,0,1
535,13,2,0,1
536,13,3,0,1
537,13,4,0,1
538,13,5,0,1
539,13,6,0,1
540,13,7,0,1
541,13,8,0,1
542,13,9,0,1
543,13,10,0,1
544,13,11,0,1
545,13,12,0,1
546,13,13,0,1
547,13,14,0,1
548,13,15,0,1
549,13,16,0,1
550,13,17,0,1
551,13,18,0,1
552,13,19,0,1
553,13,20,0,1
554,13,21,0,1
555,13,22,0,1
556,13,23,0,1
557,13,24,0,1
558,13,25,0,1
559,13,26,0,1
560,13,27,0,1
561,13,28,0,1
562,13,29,0,1
563,13,30,0,1
564,13,31,0,1
565,13,32,0,1
566,13,33,0,1
567,13,34,0,1
568,13,35,0,1
569,13,36,0,1
570,13,37,0,1
571,13,38,0,1
572,13,39,0,1
573,13,40,0,1
574,14,0,0,1
575,14,1,0,1
576,14,2,0,1
577,14,3,0,1
578,14,4,0,1
579,14,5,0,1
580,14,6,0,1
581,14,7,0,1
582,14,8,0,1
583,14,9,0,1
584,14,10,0,1
585,14,11,0,1
586,14,12,0,1
587,14,13,0,1
588,14,14,0,1
589,14,15,0,1
590,14,16,0,1
591,14,17,0,1
592,14,18,0,1
593,14,19,0,1
594,14,20,0,1
595,14,21,0,1
596,14,22,0,1
597,14,23,0,1
598,14,24,0,1
599,14,25,0,1
600,14,26,0,1
601,14,27,0,1
602,14,28,0,1
603,14,29,0,1
604,14,30,0,1
605,14,31,0,1
606,14,32,0,1
607,14,33,0,1
608,14,34,0,1
609,14,35,0,1
610,14,36,0,1
611,14,37,0,1
612,14,38,0,1
613,14,39,0,1
614,14,40,0,1
615,15,0,0,1
616,15,1,0,1
617,15,2,0,1
618,15,3,0,1
619,15,4,0,1
620,15,5,0,1
621,15,6,0,1
622,15,7,0,1
623,15,8,0,1
624,15,9,0,1
625,15,10,0,1
626,15,11,0,1
627,15,12,0,1
628,15,13,0,1
629,15,14,0,1
630,15,15,0,1
631,15,16,0,1
632,15,17,0,1
633,15,18,0,1
634,15,19,0,1
635,15,20,0,1
636,15,21,0,1
637,15,22,0,1
638,15,23,0,1
639,15,24,0,1
640,15,25,0,1
641,15,26,0,1
642,15,27,0,1
643,15,28,0,1
644,15,29,0,1
645,15,30,0,1
646,15,31,0,1
647,15,32,0,1
648,15,33,0,1
649,15,34,0,1
650,15,35,0,1
651,15,36,0,1
652,15,37,0,1
653,15,38,0,1
654,15,39,0,1
655,15,40,0,1
656,16,0,0,1
657,16,1,0,1
658,16,2,0,1
659,16,3,0,1
660,16,4,0,1
661,16,5,0,1
662,16,6,0,1
663,16,7,0,1
664,16,8,0,1
665,16,9,0,1
666,16,10,0,1
667,16,11,0,1
668,16,12,0,1
669,16,13,0,1
670,16,14,0,1
671,16,15,0,1
672,16,16,0,1
673,16,17,0,1
674,16,18,0,1
675,16,19,0,1
676,16,20,0,1
677,16,21,0,1
678,16,22,0,1
679,16,23,0,1
680,16,24,0,1
681,16,25,0,1
682,16,26,0,1
683,16,27,0,1
684,16,28,0,1
685,16,29,0,1
686,16,30,0,1
687,16,31,0,1
688,16,32,0,1
689,16,33,0,1
690,16,34,0,1
691,16,35,0,1
692,16,36,0,1
693,16,37,0,1
694,16,38,0,1
695,16,39,0,1
696,16,40,0,1
697,17,0,0,1
698,17,1,0,1
699,17,2,0,1
700,17,3,0,1
701,17,4,0,1
702,17,5,0,1
703,17,6,0,1
704,17,7,0,1
705,17,8,0,1
706,17,9,0,1
707,17,10,0,1
708,17,11,0,1
709,17,12,0,1
710,17,13,0,1
711,17,14,0,1
712,17,15,0,1
713,17,16,0,1
714,17,17,0,1
715,17,18,0,1
716,17,19,0,1
717,17,20,0,1
718,17,21,0,1
719,17,22,0,1
720,17,23,0,1
721,17,24,0,1
722,17,25,0,1
723,17,26,0,1
724,17,27,0,1
725,17,28,0,1
726,17,29,0,1
727,17,30,0,1
728,17,31,0,1
729,17,32,0,1
730,17,33,0,1
731,17,34,0,1
732,17,35,0,1
733,17,36,0,1
734,17,37,0,1
735,17,38,0,1
736,17,39,0,1
737,17,40,0,1
738,18,0,0,1
739,18,1,0,1
740,18,2,0,1
741,18,3,0,1
742,18,4,0,1
743,18,5,0,1
744,18,6,0,1
745,18,7,0,1
746,18,8,0,1
747,18,9,0,1
748,18,10,0,1
749,18,11,0,1
750,18,12,0,1
751,18,13,0,1
752,18,14,0,1
753,18,15,0,1
754,18,16,0,1
755,18,17,0,1
756,18,18,0,1
757,18,19,0,1
758,18,20,0,1
759,18,21,0,1
760,18,22,0,1
761,18,23,0,1
762,18,24,0,1
763,18,25,0,1
764,18,26,0,1
765,18,27,0,1
766,18,28,0,1
767,18,29,0,1
768,18,30,0,1
769,18,31,0,1
770,18,32,0,1
771,18,33,0,1
772,18,34,0,1
773,18,35,0,1
774,18,36,0,1
775,18,37,0,1
776,18,38,0,1
777,18,39,0,1
778,18,40,0,1
779,19,0,0,1
780,19,1,0,1
781,19,2,0,1
782,19,3,0,1
783,19,4,0,1
784,19,5,0,1
785,19,6,0,1
786,19,7,0,1
787,19,8,0,1
788,19,9,0,1
789,19,10,0,1
790,19,11,0,1
791,19,12,0,1
792,19,13,0,1
793,19,14,0,1
794,19,15,0,1
795,19,16,0,1
796,19,17,0,1
797,19,18,0,1
798,19,19,0,1
799,19,20,0,1
800,19,21,0,1
801,19,22,0,1
802,19,23,0,1
803,19,24,0,1
804,19,25,0,1
805,19,26,0,1
806,19,27,0,1
807,19,28,0,1
808,19,29,0,1
809,19,30,0,1
810,19,31,0,1
811,19,32,0,1
812,19,33,0,1
813,19,34,0,1
814,19,35,0,1
815,19,36,0,1
816,19,37,0,1
817,19,38,0,1
818,19,39,0,1
819,19,40,0,1
820,20,0,0,1
821,20,1,0,1
822,20,2,0,1
823,20,3,0,1
824,20,4,0,1
825,20,5,0,1
826,20,6,0,1
827,20,7,0,1
828,20,8,0,1
829,20,9,0,1
830,20,10,0,1
831,20,11,0,1
832,20,12,0,1
833,20,13,0,1
834,20,14,0,1
835,20,15,0,1
836,20,16,0,1
837,20,17,0,1
838,20,18,0,1
839,20,19,0,1
840,20,20,0,1
841,20,21,0,1
842,20,22,0,1
843,20,23,0,1
844,20,24,0,1
845,20,25,0,1
846,20,26,0,1
847,20,27,0,1
848,20,28,0,1
849,20,29,0,1
850,20,30,0,1
851,20,31,0,1
852,20,32,0,1
853,20,33,0,1
854,20,34,0,1
855,20,35,0,1
856,20,36,0,1
857,20,37,0,1
858,20,38,0,1
859,20,39,0,1
860,20,40,0,1
861,21,0,0,1
862,21,1,0,1
863,21,2,0,1
864,21,3,0,1
865,21,4,0,1
866,21,5,0,1
867,21,6,0,1
868,21,7,0,1
869,21,8,0,1
870,21,9,0,1
871,21,10,0,1
872,21,11,0,1
873,21,12,0,1
874,21,13,0,1
875,21,14,0,1
876,21,15,0,1
877,21,16,0,1
878,21,17,0,1
879,21,18,0,1
880,21,19,0,1
881,21,20,0,1
882,21,21,0,1
883,21,22,0,1
884,21,23,0,1
885,21,24,0,1
886,21,25,0,1
887,21,26,0,1
888,21,27,0,1
889,21,28,0,1
890,21,29,0,1
891,21,30,0,1
892,21,31,0,1
893,21,32,0,1
894,21,33,0,1
895,21,34,0,1
896,21,35,0,1
897,21,36,0,1
898,21,37,0,1
899,21,38,0,1
900,21,39,0,1
901,21,40,0,1
902,22,0,0,1
903,22,1,0,1
904,22,2,0,1
905,22,3,0,1
906,22,4,0,1
907,22,5,0,1
908,22,6,0,1
909,22,7,0,1
910,22,8,0,1
911,22,9,0,1
912,22,10,0,1
913,22,11,0,1
914,22,12,0,1
915,22,13,0,1
916,22,14,0,1
917,22,15,0,1
918,22,16,0,1
919,22,17,0,1
920,22,18,0,1
921,22,19,0,1
922,22,20,0,1
923,22,21,0,1
924,22,22,0,1
925,22,23,0,1
926,22,24,0,1
927,22,25,0,1
928,22,26,0,1
929,22,27,0,1
930,22,28,0,1
931,22,29,0,1
932,22,30,0,1
933,22,31,0,1
934,22,32,0,1
935,22,33,0,1
936,22,34,0,1
937,22,35,0,1
938,22,36,0,1
939,22,37,0,1
940,22,38,0,1
941,22,39,0,1
942,22,40,0,1
943,23,0,0,1
944,23,1,0,1
945,23,2,0,1
946,23,3,0,1
947,23,4,0,1
948,23,5,0,1
949,23,6,0,1
950,23,7,0,1
951,23,8,0,1
952,23,9,0,1
953,23,10,0,1
954,23,11,0,1
955,23,12,0,1
956,23,13,0,1
957,23,14,0,1
958,23,15,0,1
959,23,16,0,1
960,23,17,0,1
961,23,18,0,1
962,23,19,0,1
963,23,20,0,1
964,23,21,0,1
965,23,22,0,1
966,23,23,0,1
967,23,24,0,1
968,23,25,0,1
969,23,26,0,1
970,23,27,0,1
971,23,28,0,1
972,23,29,0,1
973,23,30,0,1
974,23,31,0,1
975,23,32,0,1
976,23,33,0,1
977,23,34,0,1
978,23,35,0,1
979,23,36,0,1
980,23,37,0,1
981,23,38,0,1
982,23,39,0,1
983,23,40,0,1
984,24,0,0,1
985,24,1,0,1
986,24,2,0,1
987,24,3,0,1
988,24,4,0,1
989,24,5,0,1
990,24,6,0,1
991,24,7,0,1
992,24,8,0,1
993,24,9,0,1
994,24,10,0,1
995,24,11,0,1
996,24,12,0,1
997,24,13,0,1
998,24,14,0,1
999,24,15,0,1
1000,24,16,0,1
1001,24,17,0,1
1002,24,18,0,1
1003,24,19,0,1
1004,24,20,0,1
1005,24,21,0,1
1006,24,22,0,1
1007,24,23,0,1
1008,24,24,0,1
1009,24,25,0,1
1010,24,26,0,1
1011,24,27,0,1
1012,24,28,0,1
1013,24,29,0,1
1014,24,30,0,1
1015,24,31,0,1
1016,24,32,0,1
1017,24,33,0,1
1018,24,34,0,1
1019,24,35,0,1
1020,24,36,0,1
1021,24,37,0,1
1022,24,38,0,1
1023,24,39,0,1
1024,24,40,0,1
1025,25,0,0,1
1026,25,1,0,1
1027,25,2,0,1
1028,25,3,0,1
1029,25,4,0,1
1030,25,5,0,1
1031,25,6,0,1
1032,25,7,0,1
1033,25,8,0,1
1034,25,9,0,1
1035,25,10,0,1
1036,25,11,0,1
1037,25,12,0,1
1038,25,13,0,1
1039,25,14,0,1
1040,25,15,0,1
1041,25,16,0,1
1042,25,17,0,1
1043,25,18,0,1
1044,25,19,0,1
1045,25,20,0,1
1046,25,21,0,1
1047,25,22,0,1
1048,25,23,0,1
1049,25,24,0,1
1050,25,25,0,1
1051,25,26,0,1
1052,25,27,0,1
1053,25,28,0,1
1054,25,29,0,1
1055,25,30,0,1
1056,25,31,0,1
1057,25,32,0,1
1058,25,33,0,1
1059,25,34,0,1
1060,25,35,0,1
1061,25,36,0,1
1062,25,37,0,1
1063,25,38,0,1
1064,25,39,0,1
1065,25,40,0,1
1066,26,0,0,1
1067,26,1,0,1
1068,26,2,0,1
1069,26,3,0,1
1070,26,4,0,1
1071,26,5,0,1
1072,26,6,0,1
1073,26,7,0,1
1074,26,8,0,1
1075,26,9,0,1
1076,26,10,0,1
1077,26,11,0,1
1078,26,12,0,1
1079,26,13,0,1
1080,26,14,0,1
1081,26,15,0,1
1082,26,16,0,1
1083,26,17,0,1
1084,26,18,0,1
1085,26,19,0,1
1086,26,20,0,1
1087,26,21,0,1
1088,26,22,0,1
1089,26,23,0,1
1090,26,24,0,1
1091,26,25,0,1
1092,26,26,0,1
1093,26,27,0,1
1094,26,28,0,1
1095,26,29,0,1
1096,26,30,0,1
1097,26,31,0,1
1098,26,32,0,1
1099,26,33,0,1
1100,26,34,0,1
1101,26,35,0,1
1102,26,36,0,1
1103,26,37,0,1
1104,26,38,0,1
1105,26,39,0,1
1106,26,40,0,1
1107,27,0,0,1
1108,27,1,0,1
1109,27,2,0,1
1110,27,3,0,1
1111,27,4,0,1
1112,27,5,0,1
1113,27,6,0,1
1114,27,7,0,1
1115,27,8,0,1
1116,27,9,0,1
1117,27,10,0,1
1118,27,11,0,1
1119,27,12,0,1
1120,27,13,0,1
1121,27,14,0,1
1122,27,15,0,1
1123,27,16,0,1
1124,27,17,0,1
1125,27,18,0,1
1126,27,19,0,1
1127,27,20,0,1
1128,27,21,0,1
1129,27,22,0,1
1130,27,23,0,1
1131,27,24,0,1
1132,27,25,0,1
1133,27,26,0,1
1134,27,27,0,1
1135,27,28,0,1
1136,27,29,0,1
1137,27,30,0,1
1138,27,31,0,1
1139,27,32,0,1
1140,27,33,0,1
1141,27,34,0,1
1142,27,35,0,1
1143,27,36,0,1
1144,27,37,0,1
1145,27,38,0,1
1146,27,39,0,1
1147,27,40,0,1
1148,28,0,0,1
1149,28,1,0,1
1150,28,2,0,1
1151,28,3,0,1
1152,28,4,0,1
1153,28,5,0,1
1154,28,6,0,1
1155,28,7,0,1
1156,28,8,0,1
1157,28,9,0,1
1158,28,10,0,1
1159,28,11,0,1
1160,28,12,0,1
1161,28,13,0,1
1162,28,14,0,1
1163,28,15,0,1
1164,28,16,0,1
1165,28,17,0,1
1166,28,18,0,1
1167,28,19,0,1
1168,28,20,0,1
1169,28,21,0,1
1170,28,22,0,1
1171,28,23,0,1
1172,28,24,0,1
1173,28,25,0,1
1174,28,26,0,1
1175,28,27,0,1
1176,28,28,0,1
1177,28,29,0,1
1178,28,30,0,1
1179,28,31,0,1
1180,28,32,0,1
1181,28,33,0,1
1182,28,34,0,1
1183,28,35,0,1
1184,28,36,0,1
1185,28,37,0,1
1186,28,38,0,1
1187,28,39,0,1
1188,28,40,0,1
1189,29,0,0,1
1190,29,1,0,1
1191,29,2,0,1
1192,29,3,0,1
1193,29,4,0,1
1194,29,5,0,1
1195,29,6,0,1
1196,29,7,0,1
1197,29,8,0,1
1198,29,9,0,1
1199,29,10,0,1
1200,29,11,0,1
1201,29,12,0,1
1202,29,13,0,1
1203,29,14,0,1
1204,29,15,0,1
1205,29,16,0,1
1206,29,17,0,1
1207,29,18,0,1
1208,29,19,0,1
1209,29,20,0,1
1210,29,21,0,1
1211,29,22,0,1
1212,29,23,0,1
1213,29,24,0,1
1214,29,25,0,1
1215,29,26,0,1
1216,29,27,0,1
1217,29,28,0,1
1218,29,29,0,1
1219,29,30,0,1
1220,29,31,0,1
1221,29,32,0,1
1222,29,33,0,1
1223,29,34,0,1
1224,29,35,0,1
1225,29,36,0,1
1226,29,37,0,1
1227,29,38,0,1
1228,29,39,0,1
1229,29,40,0,1
1230,30,0,0,1
1231,30,1,0,1
1232,30,2,0,1
1233,30,3,0,1
1234,30,4,0,1
1235,30,5,0,1
1236,30,6,0,1
1237,30,7,0,1
1238,30,8,0,1
1239,30,9,0,1
1240,30,10,0,1
1241,30,11,0,1
1242,30,12,0,1
1243,30,13,0,1
1244,30,14,0,1
1245,30,15,0,1
1246,30,16,0,1
1247,30,17,0,1
1248,30,18,0,1
1249,30,19,0,1
1250,30,20,0,1
1251,30,21,0,1
1252,30,22,0,1
1253,30,23,0,1
1254,30,24,0,1
1255,30,25,0,1
1256,30,26,0,1
1257,30,27,0,1
1258,30,28,0,1
1259,30,29,0,1
1260,30,30,0,1
1261,30,31,0,1
1262,30,32,0,1
1263,30,33,0,1
1264,30,34,0,1
1265,30,35,0,1
1266,30,36,0,1
1267,30,37,0,1
1268,30,38,0,1
1269,30,39,0,1
1270,30,40,0,1
1271,31,0,0,1
1272,31,1,0,1
1273,31,2,0,1
1274,31,3,0,1
1275,31,4,0,1
1276,31,5,0,1
1277,31,6,0,1
1278,31,7,0,1
1279,31,8,0,1
1280,31,9,0,1
1281,31,10,0,1
1282,31,11,0,1
1283,31,12,0,1
1284,31,13,0,1
1285,31,14,0,1
1286,31,15,0,1
1287,31,16,0,1
1288,31,17,0,1
1289,31,18,0,1
1290,31,19,0,1
1291,31,20,0,1
1292,31,21,0,1
1293,31,22,0,1
1294,31,23,0,1
1295,31,24,0,1
1296,31,25,0,1
1297,31,26,0,1
1298,31,27,0,1
1299,31,28,0,1
1300,31,29,0,1
1301,31,30,0,1
1302,31,31,0,1
1303,31,32,0,1
1304,31,33,0,1
1305,31,34,0,1
1306,31,35,0,1
1307,31,36,0,1
1308,31,37,0,1
1309,31,38,0,1
1310,31,39,0,1
1311,31,40,0,1
1312,32,0,0,1
1313,32,1,0,1
1314,32,2,0,1
1315,32,3,0,1
1316,32,4,0,1
1317,32,5,0,1
1318,32,6,0,1
1319,32,7,0,1
1320,32,8,0,1
1321,32,9,0,1
1322,32,10,0,1
1323,32,11,0,1
1324,32,12,0,1
1325,32,13,0,1
1326,32,14,0,1
1327,32,15,0,1
1328,32,16,0,1
1329,32,17,0,1
1330,32,18,0,1
1331,32,19,0,1
1332,32,20,0,1
1333,32,21,0,1
1334,32,22,0,1
1335,32,23,0,1
1336,32,24,0,1
1337,32,25,0,1
1338,32,26,0,1
1339,32,27,0,1
1340,32,28,0,1
1341,32,29,0,1
1342,32,30,0,1
1343,32,31,0,1
1344,32,32,0,1
1345,32,33,0,1
1346,32,34,0,1
1347,32,35,0,1
1348,32,36,0,1
1349,32,37,0,1
1350,32,38,0,1
1351,32,39,0,1
1352,32,40,0,1
1353,33,0,0,1
1354,33,1,0,1
1355,33,2,0,1
1356,33,3,0,1
1357,33,4,0,1
1358,33,5,0,1
1359,33,6,0,1
